fppc,det rate,tp,fp,fn,map,map_50,image_id,precision,recall,f1
0.03125,0.99479,191.0,6.0,1.0,0.2838464975357055,0.5247524976730347,test_1,0.9695431472081218,0.9947916666666666,0.9820051413881749
0.03915,0.96797,272.0,11.0,9.0,0.1713771373033523,0.3401980400085449,test_24,0.9611307420494699,0.9679715302491103,0.9645390070921985
0.06122,0.96939,190.0,12.0,6.0,0.2321285754442215,0.5049505233764648,test_53,0.9405940594059405,0.9693877551020408,0.9547738693467337
0.10303,0.87879,145.0,17.0,20.0,0.209151029586792,0.5141502618789673,test_75,0.8950617283950617,0.8787878787878788,0.8868501529051988
0.06557,0.97814,179.0,12.0,4.0,0.2531332075595855,0.5051736831665039,test_48,0.93717277486911,0.9781420765027322,0.9572192513368983
0.16667,1.0,12.0,2.0,0.0,0.2988721430301666,0.8490098714828491,test_61,0.8571428571428571,1.0,0.923076923076923
0.11111,1.0,54.0,6.0,0.0,0.4935202598571777,0.927391529083252,test_73,0.9,1.0,0.9473684210526316
0.06475,0.98561,137.0,9.0,2.0,0.3040184080600738,0.6585595011711121,test_8,0.9383561643835616,0.9856115107913669,0.9614035087719297
0.03226,0.95533,385.0,13.0,18.0,0.1046106815338134,0.2475247532129287,test_21,0.9673366834170855,0.9553349875930521,0.9612983770287142
0.35714,1.0,14.0,5.0,0.0,0.4175247550010681,0.7673267126083374,test_62,0.7368421052631579,1.0,0.8484848484848484
0.01657,0.95304,345.0,6.0,17.0,0.1713543087244033,0.2771286964416504,test_15,0.9829059829059829,0.9530386740331491,0.9677419354838709
0.0232,0.90722,352.0,9.0,36.0,0.1572963297367096,0.2574257552623749,test_16,0.9750692520775623,0.9072164948453608,0.9399198931909213
5.0,1.0,2.0,10.0,0.0,0.1200000196695327,0.3999999761581421,test_55,0.16666666666666666,1.0,0.2857142857142857
0.03631,0.9581,343.0,13.0,15.0,0.1613938361406326,0.2728103399276733,test_19,0.9634831460674157,0.9581005586592178,0.9607843137254901
0.02941,1.0,102.0,3.0,0.0,0.3717263042926788,0.8966065049171448,test_23,0.9714285714285714,1.0,0.9855072463768115
0.04673,0.97664,209.0,10.0,5.0,0.2133482098579406,0.4628713130950928,test_52,0.954337899543379,0.9766355140186916,0.9653579676674365
0.03734,0.92946,224.0,9.0,17.0,0.1870937049388885,0.383762389421463,test_34,0.9613733905579399,0.9294605809128631,0.9451476793248944
0.13793,1.0,29.0,4.0,0.0,0.4375676214694977,0.8959387540817261,test_60,0.8787878787878788,1.0,0.9354838709677419
0.16393,1.0,61.0,10.0,0.0,0.4236963391304016,0.9610179662704468,test_63,0.8591549295774648,1.0,0.9242424242424242
0.03271,0.99065,212.0,7.0,2.0,0.2273841053247451,0.4642574191093445,test_32,0.9680365296803652,0.9906542056074766,0.9792147806004619
0.08333,1.0,84.0,7.0,0.0,0.4628260135650635,0.9717977643013,test_28,0.9230769230769231,1.0,0.9600000000000001
0.05473,0.9801,197.0,11.0,4.0,0.2335375249385833,0.4699330031871795,test_46,0.9471153846153846,0.9800995024875622,0.9633251833740831
0.049293966623876764,0.9599486521181001,3739.0,192.0,156.0,0.269791227850047,0.5705721479925242,fold0,0.951157466293564,0.9599486521181001,0.9555328392537695
0.03125,0.99479,191.0,6.0,1.0,0.2788492739200592,0.5247524976730347,test_1,0.9695431472081218,0.9947916666666666,0.9820051413881749
0.0427,0.97509,274.0,12.0,7.0,0.1696611046791076,0.3400000035762787,test_24,0.958041958041958,0.9750889679715302,0.9664902998236331
0.08163,0.95918,188.0,16.0,8.0,0.2326257526874542,0.5037623047828674,test_53,0.9215686274509803,0.9591836734693877,0.9400000000000001
0.12121,0.86667,143.0,20.0,22.0,0.1925690025091171,0.4975069165229797,test_75,0.8773006134969326,0.8666666666666667,0.8719512195121951
0.06011,0.97814,179.0,11.0,4.0,0.2575172483921051,0.5153886675834656,test_48,0.9421052631578948,0.9781420765027322,0.9597855227882037
0.58333,1.0,12.0,7.0,0.0,0.338447242975235,0.8090523481369019,test_61,0.631578947368421,1.0,0.7741935483870968
0.12963,1.0,54.0,7.0,0.0,0.4971013069152832,0.9304778575897216,test_73,0.8852459016393442,1.0,0.9391304347826086
0.06475,0.99281,138.0,9.0,1.0,0.2969699800014496,0.6498411297798157,test_8,0.9387755102040817,0.9928057553956835,0.965034965034965
0.02233,0.94789,382.0,9.0,21.0,0.1006643325090408,0.2475247532129287,test_21,0.9769820971867008,0.9478908188585607,0.9622166246851386
0.5,1.0,14.0,7.0,0.0,0.411336600780487,0.7764027118682861,test_62,0.6666666666666666,1.0,0.8
0.01381,0.94751,343.0,5.0,19.0,0.1753354370594024,0.2772277295589447,test_15,0.985632183908046,0.9475138121546961,0.9661971830985915
0.02062,0.91237,354.0,8.0,34.0,0.1549915969371795,0.2574257552623749,test_16,0.9779005524861878,0.9123711340206185,0.944
5.0,1.0,2.0,10.0,0.0,0.1633663326501846,0.3762376308441162,test_55,0.16666666666666666,1.0,0.2857142857142857
0.03631,0.96369,345.0,13.0,13.0,0.172415554523468,0.2757425606250763,test_19,0.9636871508379888,0.9636871508379888,0.9636871508379888
0.03922,1.0,102.0,4.0,0.0,0.3583371639251709,0.8920791745185852,test_23,0.9622641509433962,1.0,0.9807692307692307
0.0514,0.97664,209.0,11.0,5.0,0.214180126786232,0.4653465449810028,test_52,0.95,0.9766355140186916,0.9631336405529953
0.0332,0.94606,228.0,8.0,13.0,0.1913027316331863,0.3988119065761566,test_34,0.9661016949152542,0.946058091286307,0.9559748427672956
0.13793,1.0,29.0,4.0,0.0,0.4356880486011505,0.931939959526062,test_60,0.8787878787878788,1.0,0.9354838709677419
0.14754,1.0,61.0,9.0,0.0,0.3896026015281677,0.959278166294098,test_63,0.8714285714285714,1.0,0.9312977099236641
0.03738,0.99533,213.0,8.0,1.0,0.2312957197427749,0.4624752402305603,test_32,0.9638009049773756,0.9953271028037384,0.9793103448275862
0.05952,1.0,84.0,5.0,0.0,0.460112452507019,0.98978191614151,test_28,0.9438202247191011,1.0,0.9710982658959537
0.04478,0.99502,200.0,9.0,1.0,0.2300772815942764,0.4793484508991241,test_46,0.9569377990430622,0.9950248756218906,0.975609756097561
0.05083440308087291,0.9614890885750963,3745.0,198.0,150.0,0.2705657678571614,0.5709274648265406,fold1,0.9497844281004312,0.9614890885750963,0.9556009186016842
0.03125,0.98958,190.0,6.0,2.0,0.2817204296588897,0.5138612985610962,test_1,0.9693877551020408,0.9895833333333334,0.9793814432989691
0.03915,0.96797,272.0,11.0,9.0,0.1601872742176056,0.334740400314331,test_24,0.9611307420494699,0.9679715302491103,0.9645390070921985
0.06122,0.96939,190.0,12.0,6.0,0.239140436053276,0.5148515105247498,test_53,0.9405940594059405,0.9693877551020408,0.9547738693467337
0.10909,0.87273,144.0,18.0,21.0,0.2060276567935943,0.5047284960746765,test_75,0.8888888888888888,0.8727272727272727,0.8807339449541284
0.06011,0.98907,181.0,11.0,2.0,0.2464461773633957,0.5103259682655334,test_48,0.9427083333333334,0.9890710382513661,0.9653333333333333
0.33333,1.0,12.0,4.0,0.0,0.3401493430137634,0.8987051844596863,test_61,0.75,1.0,0.8571428571428571
0.14815,1.0,54.0,8.0,0.0,0.4658731520175934,0.9117648601531982,test_73,0.8709677419354839,1.0,0.9310344827586207
0.07194,0.99281,138.0,10.0,1.0,0.3450910151004791,0.6702544093132019,test_8,0.9324324324324325,0.9928057553956835,0.9616724738675959
0.02978,0.94293,380.0,12.0,23.0,0.1041901707649231,0.2454477101564407,test_21,0.9693877551020408,0.9429280397022333,0.9559748427672956
0.42857,1.0,14.0,6.0,0.0,0.4035941958427429,0.7477024793624878,test_62,0.7,1.0,0.8235294117647058
0.01105,0.9558,346.0,4.0,16.0,0.1654437929391861,0.2772277295589447,test_15,0.9885714285714285,0.9558011049723757,0.9719101123595505
0.0232,0.90722,352.0,9.0,36.0,0.1494270861148834,0.2574257552623749,test_16,0.9750692520775623,0.9072164948453608,0.9399198931909213
4.5,1.0,2.0,9.0,0.0,0.02524752356112,0.0841584131121635,test_55,0.18181818181818182,1.0,0.3076923076923077
0.03631,0.95251,341.0,13.0,17.0,0.1648493111133575,0.2757554650306701,test_19,0.963276836158192,0.952513966480447,0.9578651685393258
0.02941,1.0,102.0,3.0,0.0,0.3438911139965057,0.893489420413971,test_23,0.9714285714285714,1.0,0.9855072463768115
0.06542,0.97664,209.0,14.0,5.0,0.2182083874940872,0.4648514688014984,test_52,0.9372197309417041,0.9766355140186916,0.9565217391304348
0.02905,0.95436,230.0,7.0,11.0,0.1822626292705536,0.3912418186664581,test_34,0.9704641350210971,0.9543568464730291,0.9623430962343097
0.10345,1.0,29.0,3.0,0.0,0.4624629914760589,0.8880639672279358,test_60,0.90625,1.0,0.9508196721311475
0.09836,0.98361,60.0,6.0,1.0,0.3795799911022186,0.9031118154525756,test_63,0.9090909090909091,0.9836065573770492,0.9448818897637795
0.04206,0.99533,213.0,9.0,1.0,0.2215305566787719,0.4647524356842041,test_32,0.9594594594594594,0.9953271028037384,0.9770642201834863
0.05952,1.0,84.0,5.0,0.0,0.4432011246681213,0.9703383445739746,test_28,0.9438202247191011,1.0,0.9710982658959537
0.04975,0.9801,197.0,10.0,4.0,0.2265212088823318,0.4656490683555603,test_46,0.9516908212560387,0.9800995024875622,0.965686274509804
0.04878048780487805,0.9602053915275995,3740.0,190.0,155.0,0.2625020712783391,0.5540203645148061,fold2,0.9516539440203562,0.9602053915275995,0.9559105431309903
0.03646,0.98438,189.0,7.0,3.0,0.2576547861099243,0.5113860964775085,test_1,0.9642857142857143,0.984375,0.9742268041237113
0.03559,0.96797,272.0,10.0,9.0,0.1756058931350708,0.3529702723026275,test_24,0.9645390070921985,0.9679715302491103,0.9662522202486677
0.04592,0.95918,188.0,9.0,8.0,0.2283967733383178,0.5048514604568481,test_53,0.9543147208121827,0.9591836734693877,0.9567430025445292
0.12727,0.86061,142.0,21.0,23.0,0.1881002634763717,0.4927464723587036,test_75,0.8711656441717791,0.8606060606060606,0.8658536585365852
0.06011,0.98361,180.0,11.0,3.0,0.2649303376674652,0.5301137566566467,test_48,0.9424083769633508,0.9836065573770492,0.9625668449197861
0.25,1.0,12.0,3.0,0.0,0.4104368984699249,0.9042903780937196,test_61,0.8,1.0,0.888888888888889
0.11111,1.0,54.0,6.0,0.0,0.4744715094566345,0.9192439913749696,test_73,0.9,1.0,0.9473684210526316
0.07194,0.99281,138.0,10.0,1.0,0.2860393822193146,0.6632528305053711,test_8,0.9324324324324325,0.9928057553956835,0.9616724738675959
0.02481,0.94293,380.0,10.0,23.0,0.0979478061199188,0.2469306737184524,test_21,0.9743589743589743,0.9429280397022333,0.9583858764186632
0.35714,1.0,14.0,5.0,0.0,0.4139191210269928,0.8514851331710815,test_62,0.7368421052631579,1.0,0.8484848484848484
0.01381,0.95304,345.0,5.0,17.0,0.1815588176250457,0.2769306898117065,test_15,0.9857142857142858,0.9530386740331491,0.9691011235955056
0.02062,0.91753,356.0,8.0,32.0,0.1645472794771194,0.2574257552623749,test_16,0.978021978021978,0.9175257731958762,0.9468085106382979
4.0,1.0,2.0,8.0,0.0,0.02524752356112,0.0841584131121635,test_55,0.2,1.0,0.33333333333333337
0.03352,0.96089,344.0,12.0,14.0,0.1709365844726562,0.2750700712203979,test_19,0.9662921348314607,0.9608938547486033,0.9635854341736695
0.02941,0.9902,101.0,3.0,1.0,0.3683818876743316,0.930288016796112,test_23,0.9711538461538461,0.9901960784313726,0.9805825242718447
0.0514,0.97664,209.0,11.0,5.0,0.2007310390472412,0.4535458981990814,test_52,0.95,0.9766355140186916,0.9631336405529953
0.04979,0.94606,228.0,12.0,13.0,0.1860173940658569,0.4004536867141723,test_34,0.95,0.946058091286307,0.948024948024948
0.13793,1.0,29.0,4.0,0.0,0.4633245766162872,0.8884653449058533,test_60,0.8787878787878788,1.0,0.9354838709677419
0.13115,1.0,61.0,8.0,0.0,0.3952154219150543,0.9345001578330994,test_63,0.8840579710144928,1.0,0.9384615384615386
0.04206,0.99533,213.0,9.0,1.0,0.2356641888618469,0.4628713130950928,test_32,0.9594594594594594,0.9953271028037384,0.9770642201834863
0.07143,1.0,84.0,6.0,0.0,0.4692207276821136,0.994799256324768,test_28,0.9333333333333333,1.0,0.9655172413793104
0.04975,0.98507,198.0,10.0,3.0,0.2342767268419265,0.4701238870620727,test_46,0.9519230769230769,0.9850746268656716,0.9682151589242054
0.04826700898587933,0.9599486521181001,3739.0,188.0,156.0,0.2678465881300243,0.5639047070660375,fold3,0.9521263050674815,0.9599486521181001,0.9560214778828944
0.03125,0.98438,189.0,6.0,3.0,0.2599253058433532,0.5069819688796997,test_1,0.9692307692307692,0.984375,0.9767441860465116
0.03203,0.96441,271.0,9.0,10.0,0.157037615776062,0.3245490491390228,test_24,0.9678571428571429,0.9644128113879004,0.966131907308378
0.07653,0.95918,188.0,15.0,8.0,0.22255939245224,0.5046534538269043,test_53,0.9261083743842364,0.9591836734693877,0.9423558897243107
0.12121,0.82424,136.0,20.0,29.0,0.1819037795066833,0.4766809046268463,test_75,0.8717948717948718,0.8242424242424242,0.8473520249221185
0.06557,0.97814,179.0,12.0,4.0,0.242279052734375,0.5256435871124268,test_48,0.93717277486911,0.9781420765027322,0.9572192513368983
0.66667,1.0,12.0,8.0,0.0,0.3392559587955475,0.7794780135154724,test_61,0.6,1.0,0.7499999999999999
0.14815,1.0,54.0,8.0,0.0,0.463852971792221,0.9391760230064392,test_73,0.8709677419354839,1.0,0.9310344827586207
0.06475,0.98561,137.0,9.0,2.0,0.3398860096931457,0.6758416295051575,test_8,0.9383561643835616,0.9856115107913669,0.9614035087719297
0.02481,0.91563,369.0,10.0,34.0,0.0999871790409088,0.2475247532129287,test_21,0.9736147757255936,0.9156327543424317,0.9437340153452685
0.57143,1.0,14.0,8.0,0.0,0.352494478225708,0.7132150530815125,test_62,0.6363636363636364,1.0,0.7777777777777778
0.01657,0.93923,340.0,6.0,22.0,0.1738099008798599,0.2772277295589447,test_15,0.9826589595375722,0.9392265193370166,0.9604519774011299
0.0232,0.90979,353.0,9.0,35.0,0.1522619128227234,0.2574257552623749,test_16,0.9751381215469613,0.9097938144329897,0.9413333333333334
6.0,1.0,2.0,12.0,0.0,0.0189356431365013,0.0631188154220581,test_55,0.14285714285714285,1.0,0.25
0.03631,0.94134,337.0,13.0,21.0,0.1600570827722549,0.2627284228801727,test_19,0.9628571428571429,0.9413407821229051,0.9519774011299434
0.02941,0.98039,100.0,3.0,2.0,0.3665795922279358,0.9228712916374208,test_23,0.970873786407767,0.9803921568627451,0.975609756097561
0.0514,0.97196,208.0,11.0,6.0,0.212260752916336,0.4645544290542602,test_52,0.9497716894977168,0.9719626168224299,0.9607390300230946
0.0332,0.94606,228.0,8.0,13.0,0.1881287395954132,0.3825742602348327,test_34,0.9661016949152542,0.946058091286307,0.9559748427672956
0.31034,1.0,29.0,9.0,0.0,0.3941109180450439,0.8392537832260132,test_60,0.7631578947368421,1.0,0.8656716417910448
0.16393,1.0,61.0,10.0,0.0,0.3673966526985168,0.8491104245185852,test_63,0.8591549295774648,1.0,0.9242424242424242
0.03738,0.99533,213.0,8.0,1.0,0.2376052737236023,0.4653465449810028,test_32,0.9638009049773756,0.9953271028037384,0.9793103448275862
0.05952,0.9881,83.0,5.0,1.0,0.436352401971817,0.963652491569519,test_28,0.9431818181818182,0.9880952380952381,0.9651162790697674
0.04975,0.98507,198.0,10.0,3.0,0.216939777135849,0.4588032960891723,test_46,0.9519230769230769,0.9850746268656716,0.9682151589242054
0.05365853658536585,0.9501925545571245,3701.0,209.0,194.0,0.2538009268993681,0.540927803651853,fold4,0.9465473145780051,0.9501925545571245,0.9483664317745035
0.05016688061617458,0.958356867779204,3732.8,195.4,162.2,0.264901316402988,0.5600704976103523,promedio,0.9502538916119676,0.958356867779204,0.9542864421287683
