fppc,det rate,tp,fp,fn,map,map_50,image_id,precision,recall,f1
0.07104,0.98361,180.0,13.0,3.0,0.2528342008590698,0.5296385884284973,test_48,0.9326424870466321,0.9836065573770492,0.9574468085106383
0.25,1.0,12.0,3.0,0.0,0.3438808023929596,0.8552085161209106,test_61,0.8,1.0,0.888888888888889
0.12963,1.0,54.0,7.0,0.0,0.4951390326023102,0.93019038438797,test_73,0.8852459016393442,1.0,0.9391304347826086
0.07194,0.99281,138.0,10.0,1.0,0.3008691072463989,0.6499999165534973,test_8,0.9324324324324325,0.9928057553956835,0.9616724738675959
0.02481,0.94045,379.0,10.0,24.0,0.1111860051751136,0.2475247532129287,test_21,0.974293059125964,0.9404466501240695,0.9570707070707071
0.5,1.0,14.0,7.0,0.0,0.4214273989200592,0.739874005317688,test_62,0.6666666666666666,1.0,0.8
0.01657,0.94475,342.0,6.0,20.0,0.1651584953069687,0.2772277295589447,test_15,0.9827586206896551,0.9447513812154696,0.9633802816901408
0.02062,0.90979,353.0,8.0,35.0,0.1530061364173889,0.2574257552623749,test_16,0.9778393351800554,0.9097938144329897,0.9425901201602136
5.0,1.0,2.0,10.0,0.0,0.1200000196695327,0.3999999761581421,test_55,0.16666666666666666,1.0,0.2857142857142857
0.03911,0.95251,341.0,14.0,17.0,0.1721070259809494,0.2755445539951324,test_19,0.9605633802816902,0.952513966480447,0.9565217391304348
0.02941,0.98039,100.0,3.0,2.0,0.368627518415451,0.910235583782196,test_23,0.970873786407767,0.9803921568627451,0.975609756097561
0.05607,0.97664,209.0,12.0,5.0,0.2090117186307907,0.4650495052337646,test_52,0.9457013574660633,0.9766355140186916,0.960919540229885
0.03734,0.94191,227.0,9.0,14.0,0.1905291676521301,0.4001980423927307,test_34,0.961864406779661,0.941908713692946,0.9517819706498951
0.2069,1.0,29.0,6.0,0.0,0.4494844973087311,0.9115739464759828,test_60,0.8285714285714286,1.0,0.90625
0.18033,1.0,61.0,11.0,0.0,0.3696458637714386,0.8948994278907776,test_63,0.8472222222222222,1.0,0.9172932330827067
0.04206,0.98598,211.0,9.0,3.0,0.2393215447664261,0.4644553959369659,test_32,0.9590909090909091,0.985981308411215,0.9723502304147467
0.09524,1.0,84.0,8.0,0.0,0.4473112225532532,0.9737972617149352,test_28,0.9130434782608695,1.0,0.9545454545454545
0.05473,0.97512,196.0,11.0,5.0,0.2397284358739853,0.4805364310741424,test_46,0.9468599033816425,0.9751243781094527,0.9607843137254902
0.052118100128369704,0.9540436456996149,3716.0,203.0,179.0,0.2690242410383441,0.5680667751214721,fold2,0.9482010717019648,0.9540436456996149,0.9511133862298439
0.03125,0.98958,190.0,6.0,2.0,0.2768758833408355,0.51405930519104,test_1,0.9693877551020408,0.9895833333333334,0.9793814432989691
0.03203,0.97509,274.0,9.0,7.0,0.1595134288072586,0.3367997407913208,test_24,0.9681978798586572,0.9750889679715302,0.9716312056737588
0.08163,0.96939,190.0,16.0,6.0,0.2359496504068374,0.5041583180427551,test_53,0.9223300970873787,0.9693877551020408,0.9452736318407962
0.10909,0.81212,134.0,18.0,31.0,0.1820516139268875,0.4879323840141296,test_75,0.881578947368421,0.8121212121212121,0.8454258675078864
0.06557,0.98361,180.0,12.0,3.0,0.2479254454374313,0.5100946426391602,test_48,0.9375,0.9836065573770492,0.96
0.41667,1.0,12.0,5.0,0.0,0.3336404860019684,0.7130670547485352,test_61,0.7058823529411765,1.0,0.8275862068965517
0.12963,1.0,54.0,7.0,0.0,0.4789102971553802,0.9281219840049744,test_73,0.8852459016393442,1.0,0.9391304347826086
0.06475,0.99281,138.0,9.0,1.0,0.2990479469299316,0.6643902659416199,test_8,0.9387755102040817,0.9928057553956835,0.965034965034965
0.0273,0.94045,379.0,11.0,24.0,0.1011441424489021,0.2469306737184524,test_21,0.9717948717948718,0.9404466501240695,0.9558638083228247
0.57143,1.0,14.0,8.0,0.0,0.4068812429904938,0.7452144622802734,test_62,0.6363636363636364,1.0,0.7777777777777778
0.01934,0.93923,340.0,7.0,22.0,0.1625979989767074,0.2772277295589447,test_15,0.9798270893371758,0.9392265193370166,0.9590973201692525
0.02062,0.90722,352.0,8.0,36.0,0.1522571444511413,0.2574257552623749,test_16,0.9777777777777777,0.9072164948453608,0.9411764705882353
4.5,1.0,2.0,9.0,0.0,0.2108910977840423,0.4504950642585754,test_55,0.18181818181818182,1.0,0.3076923076923077
0.03911,0.93575,335.0,14.0,23.0,0.1704410463571548,0.2772277295589447,test_19,0.9598853868194842,0.9357541899441341,0.9476661951909476
