fppc,det rate,tp,fp,fn,map,map_50,image_id,precision,recall,f1
0.03409,1.0,88.0,3.0,0.0,0.7735001444816589,0.9780163168907166,100249537_00064_1,0.967032967032967,1.0,0.9832402234636871
0.0303,0.97727,129.0,4.0,3.0,0.5639694929122925,0.7524752616882324,200021853-00008_1,0.9699248120300752,0.9772727272727273,0.9735849056603774
0.00929,0.90712,293.0,3.0,30.0,0.2669661939144134,0.3069306910037994,200004148_00039_2,0.9898648648648649,0.9071207430340558,0.9466882067851373
0.01303,0.99674,306.0,4.0,1.0,0.2803880870342254,0.3267326653003692,200014740-00071_1,0.9870967741935484,0.996742671009772,0.9918962722852512
0.04124,0.98454,191.0,8.0,3.0,0.4252651035785675,0.5143564343452454,umgy012-007,0.9597989949748744,0.9845360824742269,0.9720101781170485
0.11667,0.95,57.0,7.0,3.0,0.4260870814323425,0.7816083431243896,200021869-00016_2,0.890625,0.95,0.9193548387096774
0.01676,0.96927,347.0,6.0,11.0,0.2346889376640319,0.2772277295589447,brsk005-037,0.9830028328611898,0.9692737430167597,0.9760900140646976
0.00985,0.96305,391.0,4.0,15.0,0.2012751996517181,0.2475247532129287,brsk004-036,0.9898734177215189,0.9630541871921182,0.9762796504369536
0.01429,0.98857,346.0,5.0,4.0,0.2307054549455642,0.2871287167072296,200021660-00042_2,0.9857549857549858,0.9885714285714285,0.9871611982881597
0.01571,0.98429,188.0,3.0,3.0,0.4462004601955414,0.5247524976730347,200003076_00162_1,0.9842931937172775,0.9842931937172775,0.9842931937172775
0.01117,0.99441,178.0,2.0,1.0,0.4507682025432586,0.5544554591178894,200005598_00027_2,0.9888888888888889,0.994413407821229,0.9916434540389972
0.02183,0.99563,228.0,5.0,1.0,0.3569486439228058,0.4348514676094055,200003076_00006_1,0.9785407725321889,0.9956331877729258,0.9870129870129871
0.0297,0.9901,100.0,3.0,1.0,0.6913148164749146,0.9596887230873108,200021851_00007_2,0.970873786407767,0.9900990099009901,0.9803921568627452
0.325,1.0,80.0,26.0,0.0,0.5163945555686951,0.8240198493003845,hnsd004-003,0.7547169811320755,1.0,0.8602150537634409
0.05587,0.98324,176.0,10.0,3.0,0.4753392040729522,0.5544554591178894,umgy006-034,0.946236559139785,0.9832402234636871,0.9643835616438357
0.02006,0.98281,343.0,7.0,6.0,0.2408355623483657,0.2871287167072296,brsk002-029,0.98,0.9828080229226361,0.9814020028612304
0.06452,1.0,186.0,12.0,0.0,0.4536271095275879,0.5346534848213196,umgy009-002,0.9393939393939394,1.0,0.96875
0.02212,0.99115,224.0,5.0,2.0,0.3709962368011474,0.4455445408821106,200003076_00056_2,0.9781659388646288,0.9911504424778761,0.9846153846153847
0.01262,0.99685,316.0,4.0,1.0,0.2710559666156769,0.3168316781520843,200014740-00018_2,0.9875,0.9968454258675079,0.9921507064364208
0.00529,0.98413,186.0,1.0,3.0,0.3104216158390045,0.5247524976730347,100249476_00014_2,0.9946524064171123,0.9841269841269841,0.9893617021276594
0.01626,1.0,123.0,2.0,0.0,0.6640830039978027,0.8118811845779419,200021712-00010_2,0.984,1.0,0.9919354838709677
0.04762,0.95767,181.0,9.0,8.0,0.3802352547645569,0.5124752521514893,200005598_00021_2,0.9526315789473684,0.9576719576719577,0.9551451187335092
0.04403,0.97484,155.0,7.0,4.0,0.5029621124267578,0.6237623691558838,100249416_00027_2,0.9567901234567902,0.9748427672955975,0.9657320872274143
0.01136,1.0,88.0,1.0,0.0,0.7223753929138184,0.9993324875831604,200021853-00032_2,0.9887640449438202,1.0,0.9943502824858756
0.51852,0.74074,20.0,14.0,7.0,0.0981257036328315,0.3140552341938019,200021869-00015_2,0.5882352941176471,0.7407407407407407,0.6557377049180328
0.05102,0.9898,97.0,5.0,1.0,0.6988447904586792,0.9193128943443298,100249376_00027_1,0.9509803921568627,0.9897959183673469,0.9700000000000001
0.04348,0.98913,182.0,8.0,2.0,0.4403455853462219,0.5445544719696045,umgy009-005,0.9578947368421052,0.9891304347826086,0.9732620320855614
0.21429,1.0,28.0,6.0,0.0,0.7583804130554199,0.949612021446228,100249537_00031_1,0.8235294117647058,1.0,0.9032258064516129
0.09917,0.98347,119.0,12.0,2.0,0.6349769830703735,0.7989026308059692,200015779_00013_1,0.9083969465648855,0.9834710743801653,0.9444444444444445
0.04321,0.95062,154.0,7.0,8.0,0.4554325342178345,0.5964356660842896,200021763-00027_2,0.9565217391304348,0.9506172839506173,0.9535603715170279
0.00939,0.96714,412.0,4.0,14.0,0.1842162907123565,0.2376237660646438,200022050-00011_2,0.9903846153846154,0.9671361502347418,0.9786223277909739
0.125,0.97024,163.0,21.0,5.0,0.4608040153980255,0.594059407711029,200021712-00031_1,0.8858695652173914,0.9702380952380952,0.9261363636363638
0.02516,0.99371,158.0,4.0,1.0,0.5058386921882629,0.6237623691558838,200021712-00014_1,0.9753086419753086,0.9937106918238994,0.984423676012461
0.0,1.0,6.0,0.0,0.0,0.6785478591918945,1.0,hnsd003-013,1.0,1.0,1.0
0.01395,0.9907,213.0,3.0,2.0,0.3966512084007263,0.4653465449810028,200003076_00160_2,0.9861111111111112,0.9906976744186047,0.9883990719257542
0.01667,0.92083,221.0,4.0,19.0,0.3428516685962677,0.4158415794372558,200015779_00022_1,0.9822222222222222,0.9208333333333333,0.9505376344086022
0.02956,0.97537,198.0,6.0,5.0,0.4115768074989319,0.4950495064258575,hnsd006-008,0.9705882352941176,0.9753694581280788,0.972972972972973
0.00281,0.97753,348.0,1.0,8.0,0.2367454469203949,0.2871287167072296,brsk002-045,0.997134670487106,0.9775280898876404,0.9872340425531915
0.01136,0.90909,240.0,3.0,24.0,0.3207854330539703,0.3762376308441162,200015779_00020_2,0.9876543209876543,0.9090909090909091,0.9467455621301774
0.05229,0.97386,149.0,8.0,4.0,0.5258463025093079,0.6534653306007385,200015779_00074_2,0.9490445859872612,0.9738562091503268,0.9612903225806452
0.03284,0.97612,327.0,11.0,8.0,0.2238986790180206,0.2970297038555145,brsk003-039,0.9674556213017751,0.9761194029850746,0.9717682020802377
0.075,1.0,40.0,3.0,0.0,0.7225925326347351,0.997585117816925,100249537_00004_1,0.9302325581395349,1.0,0.963855421686747
2.47059,0.88235,15.0,42.0,2.0,0.4063489437103271,0.5071002840995789,200021660-00029_2,0.2631578947368421,0.8823529411764706,0.40540540540540543
0.0,0.9913,228.0,0.0,2.0,0.3681716620922088,0.4356435537338257,200003076_00049_1,1.0,0.991304347826087,0.9956331877729258
0.03687,0.98157,213.0,8.0,4.0,0.3995607793331146,0.4653465449810028,umgy012-035,0.9638009049773756,0.9815668202764977,0.9726027397260274
0.18519,1.0,27.0,5.0,0.0,0.7759771943092346,0.9943352341651917,100249537_00075_1,0.84375,1.0,0.9152542372881356
0.00433,0.99567,230.0,1.0,1.0,0.3683839440345764,0.4356435537338257,200003076_00106_2,0.9956709956709957,0.9956709956709957,0.9956709956709957
6.66667,0.66667,2.0,20.0,1.0,0.1683168262243271,0.1683168262243271,200021869-00003_1,0.09090909090909091,0.6666666666666666,0.16
0.00939,0.98592,210.0,2.0,3.0,0.3941473960876465,0.4653465449810028,200015779_00131_1,0.9905660377358491,0.9859154929577465,0.9882352941176472
0.01429,0.99048,208.0,3.0,2.0,0.3959142863750458,0.4752475321292877,200015779_00150_2,0.985781990521327,0.9904761904761905,0.98812351543943
0.07087,0.93701,119.0,9.0,8.0,0.5970464944839478,0.7555199861526489,200003967_00040_1,0.9296875,0.937007874015748,0.9333333333333332
1.41667,1.0,12.0,17.0,0.0,0.716492235660553,0.91683167219162,200006663_00003_2,0.41379310344827586,1.0,0.5853658536585366
0.02528,0.91854,327.0,9.0,29.0,0.2451326847076416,0.2871287167072296,200004148_00052_1,0.9732142857142857,0.9185393258426966,0.9450867052023121
0.01923,0.96635,201.0,4.0,7.0,0.3918555378913879,0.4851485192775726,hnsd007-023,0.9804878048780488,0.9663461538461539,0.9733656174334141
0.03279,0.95902,117.0,4.0,5.0,0.6426641345024109,0.8118811845779419,100249376_00050_2,0.9669421487603306,0.9590163934426229,0.962962962962963
0.07692,0.84615,11.0,1.0,2.0,0.5854385495185852,0.8415841460227966,umgy007-039,0.9166666666666666,0.8461538461538461,0.8799999999999999
0.01485,0.98515,199.0,3.0,3.0,0.4098760485649109,0.4950495064258575,umgy010-019,0.9851485148514851,0.9851485148514851,0.9851485148514851
0.01333,0.97333,146.0,2.0,4.0,0.5613506436347961,0.6633663177490234,umgy007-025,0.9864864864864865,0.9733333333333334,0.9798657718120806
0.0,1.0,3.0,0.0,0.0,0.8554456233978271,1.0,umgy003-012,1.0,1.0,1.0
0.06286,0.98857,173.0,11.0,2.0,0.4782516956329345,0.5742574334144592,umgy003-031,0.9402173913043478,0.9885714285714285,0.9637883008356546
0.03704,0.97531,79.0,3.0,2.0,0.7140142917633057,0.969927191734314,100249537_00085_1,0.9634146341463414,0.9753086419753086,0.9693251533742332
0.12222,1.0,90.0,11.0,0.0,0.7494247555732727,0.9738175868988036,100249537_00039_2,0.8910891089108911,1.0,0.9424083769633509
0.04787,0.98936,186.0,9.0,2.0,0.4428977966308594,0.5346534848213196,hnsd006-030,0.9538461538461539,0.9893617021276596,0.9712793733681463
0.10219,0.9708,133.0,14.0,4.0,0.5289697647094727,0.6930050253868103,100249416_00017_1,0.9047619047619048,0.9708029197080292,0.9366197183098592
0.08416,1.0,202.0,17.0,0.0,0.3999395668506622,0.4934653341770172,200021660-00031_2,0.9223744292237442,1.0,0.9596199524940617
0.0493,0.97887,139.0,7.0,3.0,0.5131573677062988,0.6663341522216797,200021763-00019_2,0.952054794520548,0.9788732394366197,0.9652777777777778
0.01869,0.99065,212.0,4.0,2.0,0.3836412131786346,0.4653465449810028,200003076_00021_2,0.9814814814814815,0.9906542056074766,0.986046511627907
