fppc,det rate,tp,fp,fn,map,map_50,image_id,precision,recall,f1
0.05556,1.0,198.0,11.0,0.0,0.4218689799308777,0.4905567467212677,100249416_00003_2,0.9473684210526315,1.0,0.972972972972973
0.0,1.0,232.0,0.0,0.0,0.3890338242053985,0.4356435537338257,200003076_00042_1,1.0,1.0,1.0
0.02041,0.97959,144.0,3.0,3.0,0.6165996789932251,0.6831682920455933,200003967_00015_1,0.9795918367346939,0.9795918367346939,0.9795918367346939
0.0,1.0,168.0,0.0,0.0,0.5347089171409607,0.594059407711029,200021712-00071_1,1.0,1.0,1.0
0.40278,0.98611,142.0,58.0,2.0,0.323346346616745,0.3996138870716095,hnsd008-039,0.71,0.9861111111111112,0.8255813953488371
0.01227,1.0,163.0,2.0,0.0,0.5394448637962341,0.6138613820075989,200021712-00081_2,0.9878787878787879,1.0,0.9939024390243903
0.00529,0.98942,187.0,1.0,2.0,0.3195253014564514,0.5247524976730347,100249476_00014_2,0.9946808510638298,0.9894179894179894,0.9920424403183024
0.02778,1.0,216.0,6.0,0.0,0.4294350147247314,0.4653465449810028,200003076_00084_1,0.972972972972973,1.0,0.9863013698630138
0.00893,0.99554,223.0,2.0,1.0,0.406562328338623,0.4455445408821106,umgy007-034,0.9911111111111112,0.9955357142857143,0.9933184855233853
0.00962,0.98558,205.0,2.0,3.0,0.4299722611904144,0.4851485192775726,umgy005-027,0.9903381642512077,0.9855769230769231,0.9879518072289156
0.00474,0.99526,210.0,1.0,1.0,0.4370926320552826,0.4752475321292877,200015779_00107_2,0.995260663507109,0.995260663507109,0.995260663507109
0.0,1.0,159.0,0.0,0.0,0.5576096773147583,0.6237623691558838,200021712-00059_2,1.0,1.0,1.0
0.0,0.99543,218.0,0.0,1.0,0.4281867742538452,0.4554455578327179,200003076_00106_1,1.0,0.9954337899543378,0.9977116704805492
0.01509,1.0,265.0,4.0,0.0,0.3502861857414245,0.3762376308441162,200003076_00157_1,0.9851301115241635,1.0,0.9925093632958801
0.19565,1.0,46.0,9.0,0.0,0.9008918404579164,0.9974972009658812,hnsd001-010,0.8363636363636363,1.0,0.9108910891089108
0.0,1.0,111.0,0.0,0.0,0.7432774305343628,0.9009901285171508,100249371_00019_2,1.0,1.0,1.0
0.00617,1.0,324.0,2.0,0.0,0.2712471783161163,0.3069306910037994,200021660-00042_1,0.9938650306748467,1.0,0.9969230769230769
0.14286,0.92857,26.0,4.0,2.0,0.681888222694397,0.8502969741821289,umgy002-020,0.8666666666666667,0.9285714285714286,0.896551724137931
0.01794,0.99103,221.0,4.0,2.0,0.4095918834209442,0.4455445408821106,200015779_00121_2,0.9822222222222222,0.9910313901345291,0.9866071428571429
0.0,0.99462,370.0,0.0,2.0,0.2355861514806747,0.2673267424106598,brsk003-013,1.0,0.9946236559139785,0.9973045822102425
0.0,1.0,117.0,0.0,0.0,0.7662187218666077,0.8514851331710815,100249376_00019_2,1.0,1.0,1.0
0.0068,0.9932,146.0,1.0,1.0,0.5855845808982849,0.6831682920455933,200021660-00018_2,0.9931972789115646,0.9931972789115646,0.9931972789115646
0.00488,0.99512,204.0,1.0,1.0,0.4499594569206238,0.4851485192775726,hnsd012-002,0.9951219512195122,0.9951219512195122,0.9951219512195122
0.0,0.84211,16.0,0.0,3.0,0.4635366201400757,0.7691831588745117,hnsd007-038,1.0,0.8421052631578947,0.9142857142857143
0.00529,1.0,189.0,1.0,0.0,0.4919211864471435,0.5247524976730347,hnsd008-033,0.9947368421052631,1.0,0.9973614775725593
0.0076,0.96578,254.0,2.0,9.0,0.345685064792633,0.3861386179924011,200015779_00050_2,0.9921875,0.9657794676806084,0.9788053949903661
0.02098,0.99301,142.0,3.0,1.0,0.6417341232299805,0.6930692791938782,200021644_00041_1,0.9793103448275862,0.993006993006993,0.986111111111111
0.02,0.985,197.0,4.0,3.0,0.4382219910621643,0.5049505233764648,umgy009-027,0.9800995024875622,0.985,0.9825436408977556
0.01951,1.0,205.0,4.0,0.0,0.4290246069431305,0.4804949760437011,hnsd002-025,0.9808612440191388,1.0,0.9903381642512078
0.00667,1.0,150.0,1.0,0.0,0.5661849975585938,0.6567326188087463,200021802-00006_1,0.9933774834437086,1.0,0.9966777408637874
0.0101,1.0,198.0,2.0,0.0,0.4390392899513244,0.5049505233764648,hnsd010-019,0.99,1.0,0.9949748743718593
0.03947,0.99671,303.0,12.0,1.0,0.3000450134277344,0.3267326653003692,200004148_00054_1,0.9619047619047619,0.9967105263157895,0.9789983844911146
0.0,0.99517,206.0,0.0,1.0,0.4391044080257416,0.4851485192775726,umgy012-008,1.0,0.9951690821256038,0.9975786924939467
0.01429,0.95714,67.0,1.0,3.0,0.8366910815238953,0.9400116801261902,umgy010-007,0.9852941176470589,0.9571428571428572,0.9710144927536232
0.01478,1.0,203.0,3.0,0.0,0.456785649061203,0.4950495064258575,umgy011-004,0.9854368932038835,1.0,0.9926650366748166
0.0,1.0,86.0,0.0,0.0,0.8865557312965393,1.0,100249537_00009_2,1.0,1.0,1.0
0.0,1.0,131.0,0.0,0.0,0.7148780822753906,0.7623762488365173,200021644_00038_2,1.0,1.0,1.0
0.13043,0.98261,113.0,15.0,2.0,0.5864336490631104,0.7412163615226746,200021853-00009_2,0.8828125,0.9826086956521739,0.9300411522633745
0.00483,0.99034,205.0,1.0,2.0,0.4400011897087097,0.4851485192775726,200015779_00132_1,0.9951456310679612,0.9903381642512077,0.9927360774818401
0.0,0.99635,273.0,0.0,1.0,0.3349098265171051,0.3663366436958313,200003076_00156_2,1.0,0.9963503649635036,0.9981718464351006
0.01064,1.0,188.0,2.0,0.0,0.4803397059440613,0.5346534848213196,umgy009-004,0.9894736842105263,1.0,0.9947089947089947
0.06977,0.98837,85.0,6.0,1.0,0.7892009019851685,0.9558614492416382,200021763-00020_1,0.9340659340659341,0.9883720930232558,0.96045197740113
0.01875,0.99375,159.0,3.0,1.0,0.562138557434082,0.6237623691558838,umgy006-031,0.9814814814814815,0.99375,0.9875776397515528
0.01587,0.99471,188.0,3.0,1.0,0.4693845808506012,0.5247524976730347,umgy004-025,0.9842931937172775,0.9947089947089947,0.9894736842105263
0.01124,0.98876,176.0,2.0,2.0,0.5116328001022339,0.5643564462661743,umgy009-021,0.9887640449438202,0.9887640449438202,0.9887640449438202
0.0,1.0,184.0,0.0,0.0,0.4791884422302246,0.5445544719696045,200005598_00032_1,1.0,1.0,1.0
0.00305,0.99695,327.0,1.0,1.0,0.2641764283180237,0.304950475692749,200021660-00032_1,0.9969512195121951,0.9969512195121951,0.9969512195121951
0.0058,0.98551,340.0,2.0,5.0,0.2371583878993988,0.2871287167072296,brsk005-034,0.9941520467836257,0.9855072463768116,0.9898107714701602
0.00781,0.98047,251.0,2.0,5.0,0.3411281406879425,0.396039605140686,200015779_00129_1,0.9920948616600791,0.98046875,0.9862475442043221
0.0,1.0,136.0,0.0,0.0,0.674879252910614,0.7326732873916626,umgy008-001,1.0,1.0,1.0
0.0,1.0,182.0,0.0,0.0,0.5036112070083618,0.5445544719696045,200021644_00015_2,1.0,1.0,1.0
0.01523,0.99492,196.0,3.0,1.0,0.4519361555576324,0.5041583180427551,200003076_00082_1,0.9849246231155779,0.9949238578680203,0.9898989898989898
0.02513,0.97487,194.0,5.0,5.0,0.4019890427589416,0.5049505233764648,200021802-00032_1,0.9748743718592965,0.9748743718592965,0.9748743718592965
0.00316,0.99051,313.0,1.0,3.0,0.2684367001056671,0.3168316781520843,brsk005-028,0.9968152866242038,0.990506329113924,0.9936507936507937
0.01835,1.0,109.0,2.0,0.0,0.7776927947998047,0.8984159231185913,200021712-00006_2,0.9819819819819819,1.0,0.9909090909090909
0.00251,0.98246,392.0,1.0,7.0,0.2157036662101745,0.2574257552623749,brsk004-034,0.9974554707379135,0.9824561403508771,0.98989898989899
0.0,1.0,210.0,0.0,0.0,0.4577347934246063,0.4752475321292877,200003076_00170_2,1.0,1.0,1.0
0.00332,0.99668,300.0,1.0,1.0,0.3078755736351013,0.3366336524486542,200014740-00068_2,0.9966777408637874,0.9966777408637874,0.9966777408637874
0.02273,0.98864,348.0,8.0,4.0,0.2575705349445343,0.2871287167072296,200014685-00017_2,0.9775280898876404,0.9886363636363636,0.983050847457627
0.00641,1.0,156.0,1.0,0.0,0.603212833404541,0.6435643434524536,umgy012-042,0.9936305732484076,1.0,0.9968051118210862
0.0,1.0,27.0,0.0,0.0,0.9334187507629396,1.0,100249537_00075_1,1.0,1.0,1.0
0.0,1.0,174.0,0.0,0.0,0.5228586792945862,0.5742574334144592,hnsd011-021,1.0,1.0,1.0
0.02797,1.0,143.0,4.0,0.0,0.5954171419143677,0.6930692791938782,200021763-00041_2,0.9727891156462585,1.0,0.9862068965517241
0.02247,0.98876,176.0,4.0,2.0,0.4227110743522644,0.5643564462661743,200021637-00009_1,0.9777777777777777,0.9887640449438202,0.9832402234636872
0.01639,1.0,183.0,3.0,0.0,0.477320522069931,0.5445544719696045,umgy001-014,0.9838709677419355,1.0,0.991869918699187
0.02804,0.99533,213.0,6.0,1.0,0.4179880023002624,0.4610890746116638,hnsd003-006,0.9726027397260274,0.9953271028037384,0.9838337182448037
0.0,1.0,110.0,0.0,0.0,0.7415372729301453,0.9009901285171508,200021851_00015_2,1.0,1.0,1.0
0.01198,0.99401,166.0,2.0,1.0,0.5114349126815796,0.594059407711029,100249371_00033_2,0.9880952380952381,0.9940119760479041,0.991044776119403
0.0101,0.99327,295.0,3.0,2.0,0.3092306852340698,0.3366336524486542,200014685-00021_2,0.9899328859060402,0.9932659932659933,0.9915966386554622
0.01277,1.0,235.0,3.0,0.0,0.3975082635879516,0.4257425665855407,200003076_00017_2,0.9873949579831933,1.0,0.9936575052854123
0.03084,0.99559,226.0,7.0,1.0,0.4092926383018493,0.4455445408821106,200003076_00104_1,0.9699570815450643,0.9955947136563876,0.9826086956521739
0.0,1.0,193.0,0.0,0.0,0.4821280539035797,0.5148515105247498,200021644_00025_1,1.0,1.0,1.0
0.03226,0.98925,92.0,3.0,1.0,0.7463932633399963,0.9797722101211548,200021802-00013_1,0.968421052631579,0.989247311827957,0.9787234042553192
0.0,1.0,142.0,0.0,0.0,0.6494792103767395,0.7029703259468079,hnsd011-001,1.0,1.0,1.0
0.00935,0.98598,211.0,2.0,3.0,0.393069863319397,0.4653465449810028,200021802-00024_1,0.9906103286384976,0.985981308411215,0.9882903981264637
0.0,1.0,148.0,0.0,0.0,0.6214088797569275,0.6732673048973083,200021644_00039_1,1.0,1.0,1.0
0.00286,0.99714,349.0,1.0,1.0,0.2574867904186249,0.2871287167072296,brsk002-056,0.9971428571428571,0.9971428571428571,0.9971428571428571
0.0375,0.9875,79.0,3.0,1.0,0.837159276008606,0.9798267483711244,100241706_00005_1,0.9634146341463414,0.9875,0.9753086419753086
0.0,0.99666,298.0,0.0,1.0,0.3014326989650726,0.3366336524486542,200014740-00080_2,1.0,0.9966555183946488,0.998324958123953
0.00704,0.99296,141.0,1.0,1.0,0.6672955751419067,0.7029703259468079,200015779_00008_1,0.9929577464788732,0.9929577464788732,0.9929577464788732
0.0,0.99684,315.0,0.0,1.0,0.2835856080055237,0.3168316781520843,200021660-00046_1,1.0,0.9968354430379747,0.9984152139461173
0.00335,0.88945,531.0,2.0,66.0,0.1382457166910171,0.1683168262243271,200022050-00012_1,0.9962476547842402,0.8894472361809045,0.9398230088495575
0.0099,0.99505,201.0,2.0,1.0,0.4635012745857239,0.4950495064258575,200003076_00083_1,0.9901477832512315,0.995049504950495,0.9925925925925926
0.03191,0.99645,281.0,9.0,1.0,0.3194575309753418,0.3537623584270477,200003076_00151_2,0.9689655172413794,0.9964539007092199,0.9825174825174825
0.00621,1.0,161.0,1.0,0.0,0.5409507155418396,0.6237623691558838,200021853-00035_2,0.9938271604938271,1.0,0.9969040247678018
0.00439,1.0,228.0,1.0,0.0,0.4064874649047851,0.4356435537338257,200003076_00008_2,0.9956331877729258,1.0,0.9978118161925601
0.0,0.9781,134.0,0.0,3.0,0.6596102714538574,0.7227723002433777,200003967_00032_1,1.0,0.9781021897810219,0.988929889298893
0.00855,0.99145,464.0,4.0,4.0,0.1795826405286789,0.2178217768669128,200022050-00010_2,0.9914529914529915,0.9914529914529915,0.9914529914529915
0.0582,0.99471,188.0,11.0,1.0,0.340931624174118,0.5048519968986511,100249476_00027_2,0.9447236180904522,0.9947089947089947,0.9690721649484536
0.0,0.9883,169.0,0.0,2.0,0.3915999829769134,0.5841584205627441,100249476_00023_2,1.0,0.9883040935672515,0.9941176470588234
0.05914,0.95699,178.0,11.0,8.0,0.4003286361694336,0.5346534848213196,200021869-00006_2,0.9417989417989417,0.956989247311828,0.9493333333333334
0.0099,0.9901,200.0,2.0,2.0,0.441083014011383,0.4950495064258575,umgy005-004,0.9900990099009901,0.9900990099009901,0.9900990099009901
0.10833,0.99167,119.0,13.0,1.0,0.7626487016677856,0.8316831588745117,200021644_00028_2,0.9015151515151515,0.9916666666666667,0.9444444444444444
0.02778,0.99537,215.0,6.0,1.0,0.425172746181488,0.4534653723239898,200015779_00090_1,0.9728506787330317,0.9953703703703703,0.9839816933638443
0.0,1.0,80.0,0.0,0.0,0.845730721950531,1.0,100249537_00090_1,1.0,1.0,1.0
0.00351,1.0,285.0,1.0,0.0,0.3282489478588104,0.3564356565475464,200003076_00148_1,0.9965034965034965,1.0,0.9982486865148862
0.01597,0.99361,311.0,5.0,2.0,0.2715024054050445,0.3168316781520843,200014740-00011_1,0.9841772151898734,0.9936102236421726,0.9888712241653418
0.01538,0.97692,127.0,2.0,3.0,0.6663705110549927,0.7623762488365173,100249416_00020_2,0.9844961240310077,0.9769230769230769,0.9806949806949806
0.0,1.0,180.0,0.0,0.0,0.4925680160522461,0.5544554591178894,200021712-00057_1,1.0,1.0,1.0
0.0,0.98,49.0,0.0,1.0,0.8719137907028198,0.9801980257034302,200021763-00011_2,1.0,0.98,0.98989898989899
0.0,1.0,199.0,0.0,0.0,0.4352506995201111,0.5049505233764648,200015779_00149_1,1.0,1.0,1.0
0.0,1.0,101.0,0.0,0.0,0.8523483872413635,0.9900990128517152,100249376_00019_1,1.0,1.0,1.0
0.02703,1.0,37.0,1.0,0.0,0.8424522876739502,1.0,100249416_00020_1,0.9736842105263158,1.0,0.9866666666666666
0.01166,0.99417,341.0,4.0,2.0,0.2713103890419006,0.2970297038555145,200014685-00020_2,0.9884057971014493,0.9941690962099126,0.991279069767442
0.01095,0.96715,265.0,3.0,9.0,0.3286733329296112,0.3663366436958313,200015779_00059_2,0.9888059701492538,0.9671532846715328,0.977859778597786
0.00806,1.0,124.0,1.0,0.0,0.678333044052124,0.801980197429657,100249371_00021_2,0.992,1.0,0.9959839357429718
0.0,0.99497,198.0,0.0,1.0,0.4601940810680389,0.5049505233764648,hnsd006-016,1.0,0.9949748743718593,0.9974811083123425
0.0,0.9918,121.0,0.0,1.0,0.7069432735443115,0.8118811845779419,100249371_00007_1,1.0,0.9918032786885246,0.9958847736625513
0.01271,0.98729,233.0,3.0,3.0,0.3929348289966583,0.4257425665855407,200015779_00062_2,0.9872881355932204,0.9872881355932204,0.9872881355932204
0.02778,1.0,180.0,5.0,0.0,0.4899888932704925,0.5544554591178894,umgy001-028,0.972972972972973,1.0,0.9863013698630138
0.0,0.99576,235.0,0.0,1.0,0.3973000943660736,0.4257425665855407,200003076_00136_1,1.0,0.9957627118644068,0.9978768577494692
0.00473,0.98818,418.0,2.0,5.0,0.2084553837776184,0.2376237660646438,brsk004-035,0.9952380952380953,0.9881796690307328,0.9916963226571768
0.01277,1.0,235.0,3.0,0.0,0.3868713676929474,0.4257425665855407,200015779_00069_1,0.9873949579831933,1.0,0.9936575052854123
0.0051,0.98469,193.0,1.0,3.0,0.4705463647842407,0.5148515105247498,umgy006-003,0.9948453608247423,0.9846938775510204,0.9897435897435899
0.00538,0.99462,185.0,1.0,1.0,0.4813649654388428,0.5346534848213196,200021712-00044_1,0.9946236559139785,0.9946236559139785,0.9946236559139785
0.05556,1.0,36.0,2.0,0.0,0.6730073094367981,1.0,200021660-00083_2,0.9473684210526315,1.0,0.972972972972973
0.01143,0.99429,348.0,4.0,2.0,0.2529810965061188,0.2871287167072296,brsk003-004,0.9886363636363636,0.9942857142857143,0.9914529914529915
0.05848,0.94737,162.0,10.0,9.0,0.4521587789058685,0.5841584205627441,200021637-00012_1,0.9418604651162791,0.9473684210526315,0.9446064139941691
0.0,0.99517,206.0,0.0,1.0,0.4502819776535034,0.4851485192775726,200015779_00026_1,1.0,0.9951690821256038,0.9975786924939467
0.0,1.0,194.0,0.0,0.0,0.468586653470993,0.5148515105247498,hnsd007-043,1.0,1.0,1.0
0.0,0.98758,159.0,0.0,2.0,0.5636438727378845,0.6237623691558838,200003967_00030_2,1.0,0.9875776397515528,0.99375
0.36364,1.0,11.0,4.0,0.0,0.8953870534896851,1.0,200006663_00004_2,0.7333333333333333,1.0,0.846153846153846
0.00658,0.98026,149.0,1.0,3.0,0.5782017111778259,0.6534653306007385,200021712-00050_1,0.9933333333333333,0.9802631578947368,0.9867549668874172
0.00422,0.99578,236.0,1.0,1.0,0.3929418921470642,0.4144554436206817,200003076_00020_2,0.9957805907172996,0.9957805907172996,0.9957805907172996
0.00957,0.99043,207.0,2.0,2.0,0.4119028151035309,0.4752475321292877,umgy005-009,0.9904306220095693,0.9904306220095693,0.9904306220095693
0.0,0.99448,180.0,0.0,1.0,0.4883944690227508,0.5544554591178894,umgy002-027,1.0,0.994475138121547,0.9972299168975068
0.0076,0.98099,258.0,2.0,5.0,0.3479532599449157,0.3861386179924011,200015779_00094_1,0.9923076923076923,0.9809885931558935,0.9866156787762906
0.00578,0.99422,344.0,2.0,2.0,0.248388335108757,0.2871287167072296,brsk003-019,0.9942196531791907,0.9942196531791907,0.9942196531791907
0.0765,0.99454,182.0,14.0,1.0,0.4653531908988952,0.5442573428153992,200021660-00050_1,0.9285714285714286,0.994535519125683,0.9604221635883905
0.00781,0.94531,242.0,2.0,14.0,0.3537907600402832,0.396039605140686,200015779_00054_2,0.9918032786885246,0.9453125,0.968
0.00505,1.0,198.0,1.0,0.0,0.4468463361263275,0.5049505233764648,umgy007-019,0.9949748743718593,1.0,0.9974811083123425
0.00926,1.0,216.0,2.0,0.0,0.4186457395553589,0.4653465449810028,umgy011-034,0.9908256880733946,1.0,0.9953917050691244
0.0,1.0,115.0,0.0,0.0,0.7428264021873474,0.8613861203193665,100249537_00081_2,1.0,1.0,1.0
0.00568,0.99432,175.0,1.0,1.0,0.5066708922386169,0.5643564462661743,umgy006-015,0.9943181818181818,0.9943181818181818,0.9943181818181818
0.00529,0.98942,187.0,1.0,2.0,0.4682406187057495,0.5247524976730347,hnsd001-034,0.9946808510638298,0.9894179894179894,0.9920424403183024
0.01176,0.94412,321.0,4.0,19.0,0.2617904245853424,0.2970297038555145,200004148_00010_1,0.9876923076923076,0.9441176470588235,0.9654135338345865
0.00625,0.9875,158.0,1.0,2.0,0.5425888895988464,0.6117821931838989,200021763-00013_1,0.9937106918238994,0.9875,0.9905956112852665
0.00971,1.0,103.0,1.0,0.0,0.7875514626502991,0.9702970385551452,200021853-00028_1,0.9903846153846154,1.0,0.9951690821256038
0.00771,0.99486,387.0,3.0,2.0,0.2156536430120468,0.2574257552623749,brsk003-022,0.9923076923076923,0.9948586118251928,0.993581514762516
0.00763,1.0,131.0,1.0,0.0,0.6781228184700012,0.7623762488365173,100249376_00047_1,0.9924242424242424,1.0,0.9961977186311787
0.01653,0.99449,361.0,6.0,2.0,0.2378768324851989,0.2772277295589447,brsk005-023,0.9836512261580381,0.9944903581267218,0.9890410958904109
0.00321,0.99679,311.0,1.0,1.0,0.2997680604457855,0.3267326653003692,200014740-00032_1,0.9967948717948718,0.9967948717948718,0.9967948717948718
0.0,1.0,195.0,0.0,0.0,0.4563940167427063,0.5148515105247498,hnsd007-029,1.0,1.0,1.0
0.0,0.98846,257.0,0.0,3.0,0.3423139452934265,0.3861386179924011,200015779_00109_1,1.0,0.9884615384615385,0.9941972920696325
0.00613,1.0,163.0,1.0,0.0,0.5239888429641724,0.6138613820075989,200021712-00015_1,0.9939024390243902,1.0,0.9969418960244648
0.00391,1.0,256.0,1.0,0.0,0.3704102039337158,0.396039605140686,200003076_00065_2,0.9961089494163424,1.0,0.9980506822612086
0.02581,0.99355,154.0,4.0,1.0,0.5257503390312195,0.6435643434524536,200021853-00006_1,0.9746835443037974,0.9935483870967742,0.9840255591054313
0.01961,0.99673,305.0,6.0,1.0,0.3008716404438019,0.3237623572349548,200014740-00007_2,0.9807073954983923,0.9967320261437909,0.9886547811993517
0.0,1.0,4.0,0.0,0.0,0.8948019742965698,1.0,200021660-00085_1,1.0,1.0,1.0
0.01136,0.97727,258.0,3.0,6.0,0.3504810035228729,0.3762376308441162,200015779_00101_1,0.9885057471264368,0.9772727272727273,0.9828571428571428
0.03788,1.0,132.0,5.0,0.0,0.5853819847106934,0.7524752616882324,200021637-00016_2,0.9635036496350365,1.0,0.9814126394052044
0.0082,1.0,122.0,1.0,0.0,0.7318454384803772,0.8118811845779419,100241706_00026_1,0.991869918699187,1.0,0.9959183673469388
0.0,1.0,332.0,0.0,0.0,0.2738991975784302,0.3069306910037994,200004148_00013_2,1.0,1.0,1.0
0.45455,1.0,11.0,5.0,0.0,0.8134299516677856,0.9546205401420592,200006663_00006_2,0.6875,1.0,0.8148148148148148
0.00943,0.99686,317.0,3.0,1.0,0.2718465030193329,0.3168316781520843,brsk004-012,0.990625,0.9968553459119497,0.9937304075235109
0.0,1.0,3.0,0.0,0.0,0.91683167219162,1.0,umgy003-012,1.0,1.0,1.0
0.0198,0.99505,201.0,4.0,1.0,0.4769849181175232,0.4950495064258575,200003076_00167_2,0.9804878048780488,0.995049504950495,0.9877149877149877
0.08416,1.0,202.0,17.0,0.0,0.4254056811332702,0.4948514699935913,200021660-00031_2,0.9223744292237442,1.0,0.9596199524940617
0.0597,1.0,134.0,8.0,0.0,0.6188801527023315,0.6956177353858948,200021660-00005_2,0.9436619718309859,1.0,0.9710144927536231
0.0,0.98942,187.0,0.0,2.0,0.4514038264751434,0.5247524976730347,hnsd005-005,1.0,0.9894179894179894,0.9946808510638299
0.01274,1.0,157.0,2.0,0.0,0.5629719495773315,0.6336633563041687,100241706_00033_1,0.9874213836477987,1.0,0.9936708860759493
0.01942,0.98544,203.0,4.0,3.0,0.4484467208385467,0.4851485192775726,200015779_00097_2,0.9806763285024155,0.9854368932038835,0.9830508474576272
0.03922,0.98599,352.0,14.0,5.0,0.2589029967784881,0.2871287167072296,200004148_00019_2,0.9617486338797814,0.9859943977591037,0.9737206085753803
0.04118,0.97059,165.0,7.0,5.0,0.4667169451713562,0.5841584205627441,200021637-00010_2,0.9593023255813954,0.9705882352941176,0.9649122807017544
0.01047,0.98953,189.0,2.0,2.0,0.4394733011722564,0.5247524976730347,200021802-00040_1,0.9895287958115183,0.9895287958115183,0.9895287958115183
0.00407,0.99187,244.0,1.0,2.0,0.3766657412052154,0.4059405922889709,200003076_00118_1,0.9959183673469387,0.991869918699187,0.9938900203665988
0.0,1.0,201.0,0.0,0.0,0.4472083747386932,0.4950495064258575,hnsd007-012,1.0,1.0,1.0
0.01274,1.0,157.0,2.0,0.0,0.5496871471405029,0.6336633563041687,200021712-00053_1,0.9874213836477987,1.0,0.9936708860759493
0.00481,0.99519,207.0,1.0,1.0,0.4346708059310913,0.4851485192775726,hnsd003-016,0.9951923076923077,0.9951923076923077,0.9951923076923077
0.01266,1.0,158.0,2.0,0.0,0.5654729008674622,0.6336633563041687,200021712-00079_1,0.9875,1.0,0.9937106918238994
0.01235,0.99383,161.0,2.0,1.0,0.5054923892021179,0.6138613820075989,200021802-00015_2,0.9877300613496932,0.9938271604938271,0.9907692307692307
0.0566,1.0,53.0,3.0,0.0,0.7943891286849976,0.9992666244506836,hnsd001-005,0.9464285714285714,1.0,0.9724770642201834
0.02703,0.98649,219.0,6.0,3.0,0.3648796081542969,0.4554455578327179,200021802-00023_1,0.9733333333333334,0.9864864864864865,0.9798657718120806
0.02105,1.0,190.0,4.0,0.0,0.4736507534980774,0.5247524976730347,hnsd001-018,0.979381443298969,1.0,0.9895833333333333
0.0,1.0,206.0,0.0,0.0,0.4347527921199798,0.4851485192775726,umgy008-003,1.0,1.0,1.0
0.02941,1.0,34.0,1.0,0.0,0.7507506012916565,0.9342252016067504,200021869-00014_2,0.9714285714285714,1.0,0.9855072463768115
