fppc,det rate,tp,fp,fn,map,map_50,image_id,precision,recall,f1
0.0,1.0,3.0,0.0,0.0,0.4547855257987976,1.0,200021869-00003_1,1.0,1.0,1.0
0.0,1.0,184.0,0.0,0.0,0.5068407654762268,0.5445544719696045,umgy011-031,1.0,1.0,1.0
0.00338,1.0,296.0,1.0,0.0,0.3028798997402191,0.3366336524486542,200021660-00077_1,0.9966329966329966,1.0,0.9983136593591906
0.0,1.0,153.0,0.0,0.0,0.5852892398834229,0.6534653306007385,200003076_00004_2,1.0,1.0,1.0
0.02162,0.9973,369.0,8.0,1.0,0.2486629486083984,0.2772277295589447,brsk002-060,0.9787798408488063,0.9972972972972973,0.9879518072289157
0.01205,0.98795,164.0,2.0,2.0,0.5098116397857666,0.603960394859314,200021853-00025_2,0.9879518072289156,0.9879518072289156,0.9879518072289156
0.0,0.99248,132.0,0.0,1.0,0.6641494035720825,0.7524752616882324,100249416_00009_2,1.0,0.9924812030075187,0.9962264150943396
0.00275,0.99176,361.0,1.0,3.0,0.247079998254776,0.2772277295589447,brsk002-047,0.9972375690607734,0.9917582417582418,0.9944903581267218
0.0,0.97087,100.0,0.0,3.0,0.8496873378753662,0.9476946592330932,100249371_00005_2,1.0,0.970873786407767,0.9852216748768473
0.015,1.0,200.0,3.0,0.0,0.4536568820476532,0.5049505233764648,umgy004-024,0.9852216748768473,1.0,0.9925558312655086
0.00538,0.99462,185.0,1.0,1.0,0.494632750749588,0.5346534848213196,hnsd008-025,0.9946236559139785,0.9946236559139785,0.9946236559139785
0.01942,0.96117,99.0,2.0,4.0,0.8033822774887085,0.9373183846473694,umgy007-011,0.9801980198019802,0.9611650485436893,0.9705882352941178
0.01325,0.99669,301.0,4.0,1.0,0.3090238869190216,0.3255445659160614,200014740-00069_2,0.9868852459016394,0.9966887417218543,0.9917627677100495
0.01042,1.0,96.0,1.0,0.0,0.8408228754997253,0.999693751335144,200021660-00075_1,0.9896907216494846,1.0,0.9948186528497409
0.0,1.0,352.0,0.0,0.0,0.2466477900743484,0.2871287167072296,brsk005-029,1.0,1.0,1.0
0.00485,1.0,206.0,1.0,0.0,0.4322566092014313,0.4851485192775726,hnsd004-014,0.9951690821256038,1.0,0.9975786924939467
0.0,1.0,134.0,0.0,0.0,0.6722276210784912,0.7425742745399475,100241706_00017_1,1.0,1.0,1.0
0.00495,1.0,202.0,1.0,0.0,0.4638291895389557,0.4950495064258575,200015779_00107_1,0.9950738916256158,1.0,0.9975308641975309
0.00493,0.99015,201.0,1.0,2.0,0.4579760134220123,0.480891078710556,200003076_00107_2,0.995049504950495,0.9901477832512315,0.9925925925925926
0.0,1.0,135.0,0.0,0.0,0.6771616339683533,0.7425742745399475,100241706_00018_2,1.0,1.0,1.0
0.00833,0.99444,358.0,3.0,2.0,0.2407122254371643,0.2772277295589447,brsk001-023,0.9916897506925207,0.9944444444444445,0.9930651872399445
0.01488,0.99702,335.0,5.0,1.0,0.2719005644321441,0.2963366508483886,200014685-00019_2,0.9852941176470589,0.9970238095238095,0.9911242603550295
0.0,1.0,169.0,0.0,0.0,0.5524243712425232,0.594059407711029,200021712-00073_1,1.0,1.0,1.0
0.0,1.0,376.0,0.0,0.0,0.2287223488092422,0.2673267424106598,brsk005-016,1.0,1.0,1.0
0.04545,0.99495,197.0,9.0,1.0,0.4491026699542999,0.5049505233764648,100249416_00003_2,0.9563106796116505,0.9949494949494949,0.9752475247524751
0.0,1.0,232.0,0.0,0.0,0.3980365097522735,0.4356435537338257,200003076_00042_1,1.0,1.0,1.0
0.0068,0.98639,145.0,1.0,2.0,0.6332901120185852,0.6831682920455933,200003967_00015_1,0.9931506849315068,0.9863945578231292,0.9897610921501707
0.0,1.0,168.0,0.0,0.0,0.542264461517334,0.594059407711029,200021712-00071_1,1.0,1.0,1.0
0.38889,0.98611,142.0,56.0,2.0,0.3586380183696747,0.4443231225013733,hnsd008-039,0.7171717171717171,0.9861111111111112,0.8304093567251463
0.0,1.0,163.0,0.0,0.0,0.5533728003501892,0.6138613820075989,200021712-00081_2,1.0,1.0,1.0
0.00529,0.98942,187.0,1.0,2.0,0.3423569500446319,0.5247524976730347,100249476_00014_2,0.9946808510638298,0.9894179894179894,0.9920424403183024
0.00926,1.0,216.0,2.0,0.0,0.4356807768344879,0.4653465449810028,200003076_00084_1,0.9908256880733946,1.0,0.9953917050691244
0.00893,0.99554,223.0,2.0,1.0,0.412897527217865,0.4455445408821106,umgy007-034,0.9911111111111112,0.9955357142857143,0.9933184855233853
0.0,0.98077,204.0,0.0,4.0,0.4426591992378235,0.4851485192775726,umgy005-027,1.0,0.9807692307692307,0.9902912621359222
0.0,1.0,211.0,0.0,0.0,0.4448333382606506,0.4752475321292877,200015779_00107_2,1.0,1.0,1.0
0.0,1.0,159.0,0.0,0.0,0.5667349100112915,0.6237623691558838,200021712-00059_2,1.0,1.0,1.0
0.0,1.0,219.0,0.0,0.0,0.4341175556182861,0.4554455578327179,200003076_00106_1,1.0,1.0,1.0
0.00755,0.99623,264.0,2.0,1.0,0.350801020860672,0.3737624287605285,200003076_00157_1,0.9924812030075187,0.9962264150943396,0.9943502824858758
0.02174,0.97826,45.0,1.0,1.0,0.8597832918167114,0.9504950642585754,hnsd001-010,0.9782608695652174,0.9782608695652174,0.9782608695652174
0.0,1.0,111.0,0.0,0.0,0.775795042514801,0.9009901285171508,100249371_00019_2,1.0,1.0,1.0
0.00309,1.0,324.0,1.0,0.0,0.2717874050140381,0.3069306910037994,200021660-00042_1,0.9969230769230769,1.0,0.9984591679506933
0.17857,0.92857,26.0,5.0,2.0,0.7668832540512085,0.9130693674087524,umgy002-020,0.8387096774193549,0.9285714285714286,0.8813559322033899
0.01345,0.99552,222.0,3.0,1.0,0.4255237579345703,0.4455445408821106,200015779_00121_2,0.9866666666666667,0.9955156950672646,0.9910714285714286
