Unicode,char
U+7F6A,罪
U+8B2B,謫
U+914D,配
U+937E,鍾
U+57CE,城
U+4F3C,似
U+662F,是
U+4E5F,也
U+4E00,一
U+8108,脈
U+4FC2,係
U+65BC,於
U+65BC,於
U+65BC,於
U+8EAB,身
U+96D6,雖
U+65AF,斯
U+8089,肉
U+4E14,且
U+58EC,壬
U+F971,辰
U+5175,兵
U+96E3,難
U+502D,倭
U+502D,倭
U+9177,酷
U+5F7C,彼
U+6158,慘
U+798D,禍
U+58FD,壽
U+8208,興
U+5C08,專
U+7A40,穀
U+6C5F,江
U+5DE6,左
U+7C73,米
U+8CF4,賴
U+6D3B,活
U+54B8,咸
U+5F97,得
U+5F97,得
U+898B,見
U+6771,東
U+98A8,風
U+5439,吹
U+53EF,可
U+98DF,食
U+975E,非
U+975E,非
U+975E,非
U+96E3,難
U+96E3,難
U+4FBF,便
U+5F62,形
U+5F62,形
U+52E2,勢
U+52E2,勢
U+52E2,勢
U+53C8,又
U+8207,與
U+8207,與
U+8207,與
U+8207,與
U+8207,與
U+50DA,僚
U+50DA,僚
U+91CD,重
U+F967,不
U+F967,不
U+F967,不
U+F967,不
U+F967,不
U+F967,不
U+6562,敢
U+6562,敢
U+4E5E,乞
U+905E,遞
U+4EE5,以
U+4EE5,以
U+4EE5,以
U+4EE5,以
U+4EE5,以
U+4EE5,以
U+570B,國
U+554F,問
U+554F,問
U+554F,問
U+4E8E,于
U+6211,我
U+5247,則
U+5247,則
U+5247,則
U+5247,則
U+5247,則
U+5247,則
U+5247,則
U+5247,則
U+7576,當
U+7576,當
U+7576,當
U+7B54,答
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E91,云
U+4E91,云
U+4ED6,他
U+4ED6,他
U+6642,時
U+6642,時
U+7136,然
U+800C,而
U+800C,而
U+800C,而
U+800C,而
U+800C,而
U+6B64,此
U+6B64,此
U+591A,多
U+6709,有
U+6709,有
U+8655,處
U+8655,處
U+4E8B,事
U+4E8B,事
U+4E8B,事
U+4E8B,事
U+5C0F,小
U+5FC5,必
U+5FC5,必
U+7686,皆
U+5927,大
U+5927,大
U+77E3,矣
U+77E3,矣
U+4E0A,上
U+4E0A,上
U+4E0A,上
U+4E0A,上
U+77E5,知
U+77E5,知
U+9054,達
U+9054,達
U+66F0,曰
U+66F0,曰
U+552F,唯
U+9818,領
U+5C39,尹
U+5C39,尹
U+5C39,尹
U+50B3,傳
U+8AED,諭
U+9084,還
U+5F8C,後
U+66F8,書
U+5553,啓
U+5553,啓
U+672B,末
U+8A9E,語
U+81E3,臣
U+81E3,臣
U+81E3,臣
U+81E3,臣
U+898B,見
U+672A,未
U+51E1,凡
U+7570,異
U+7570,異
U+7570,異
U+907A,遺
U+9038,逸
U+8499,蒙
U+6069,恩
U+7737,眷
U+51FA,出
U+51FA,出
U+5176,其
U+610F,意
U+7232,爲
U+7232,爲
U+7232,爲
U+7121,無
U+7121,無
U+8A00,言
U+61F7,懷
U+53F3,右
U+76F8,相
U+5043,偃
U+8E47,蹇
U+9000,退
U+6B78,歸
U+8005,者
U+4E5F,也
U+4E5F,也
U+6CE5,泥
U+9996,首
U+95D5,闕
U+5916,外
U+5916,外
U+4FDF,俟
U+671D,朝
U+5EF7,廷
U+5206,分
U+5206,分
U+82E5,若
U+82E5,若
U+82E5,若
U+82E5,若
U+F941,論
U+F941,論
U+F941,論
U+F941,論
U+F941,論
U+58FD,壽
U+58FD,壽
U+6052,恒
U+6052,恒
U+53EF,可
U+53EF,可
U+7F77,罷
U+5728,在
U+5728,在
U+57CE,城
U+62FF,拿
U+5F85,待
U+547D,命
U+4F8B,例
U+96D6,雖
U+8EAB,身
U+906D,遭
U+906D,遭
U+81FA,臺
U+65B9,方
U+65B9,方
U+5F35,張
U+4F55,何
U+5BD3,寓
U+6C5F,江
U+6C5F,江
U+5BB6,家
U+79C1,私
U+5BA4,室
U+53EA,只
U+842C,萬
U+5DF2,已
U+5EB6,庶
U+8A2A,訪
U+5339,匹
U+592B,夫
U+56FA,固
U+5352,卒
U+81F3,至
U+65BC,於
U+627F,承
U+65E8,旨
U+8FAD,辭
U+5EF3,廳
U+800C,而
U+800C,而
U+800C,而
U+800C,而
U+800C,而
U+800C,而
U+800C,而
U+5175,兵
U+5175,兵
U+5175,兵
U+66F9,曹
U+66F9,曹
U+6709,有
U+6709,有
U+6709,有
U+6709,有
U+4E9B,些
U+5C11,少
U+96E3,難
U+96E3,難
U+96E3,難
U+8655,處
U+8655,處
U+8655,處
U+4E8B,事
U+767E,百
U+767E,百
U+767E,百
U+4E08,丈
U+4E08,丈
U+8005,者
U+8005,者
U+8005,者
U+5165,入
U+5165,入
U+7F6E,置
U+8ECD,軍
U+8ECD,軍
U+8ECD,軍
U+8ECD,軍
U+8ECD,軍
U+8ECD,軍
U+8ECD,軍
U+58EB,士
U+58EB,士
U+7D66,給
U+7D66,給
U+7D66,給
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E09,三
U+65E5,日
U+5F8C,後
U+4ED6,他
U+4ED6,他
U+F901,更
U+5F9E,從
U+5176,其
U+5176,其
U+5176,其
U+975E,非
U+5F13,弓
U+5F13,弓
U+5F13,弓
U+4E5F,也
U+4E5F,也
U+4E5F,也
U+6545,故
U+F967,不
U+F967,不
U+F967,不
U+F967,不
U+F967,不
U+F967,不
U+4E45,久
U+4E45,久
U+7576,當
U+7576,當
U+7576,當
U+68C4,棄
U+4F7F,使
U+4F7F,使
U+4F7F,使
U+5206,分
U+5206,分
U+5206,分
U+4ED8,付
U+4ED8,付
U+7981,禁
U+5225,別
U+5225,別
U+5225,別
U+5C07,將
U+5C07,將
U+5C07,將
U+5C07,將
U+52FF,勿
U+52FF,勿
U+50B7,傷
U+50B7,傷
U+5178,典
U+5B88,守
U+5B88,守
U+4F55,何
U+4F55,何
U+4F55,何
U+5982,如
U+5982,如
U+4E0A,上
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+4F9D,依
U+7232,爲
U+7232,爲
U+7232,爲
U+81E3,臣
U+81E3,臣
U+81E3,臣
U+554F,問
U+5247,則
U+5247,則
U+5247,則
U+5247,則
U+77E5,知
U+6642,時
U+6642,時
U+5584,善
U+85CF,藏
U+7136,然
U+610F,意
U+610F,意
U+65B0,新
U+820A,舊
U+4EA4,交
U+905E,遞
U+8CA7,貧
U+80FD,能
U+8FA8,辨
U+4F3C,似
U+5927,大
U+4EE5,以
U+4EE5,以
U+59D1,姑
U+4EE4,令
U+6B64,此
U+6B64,此
U+5FC5,必
U+5FC5,必
U+5099,備
U+6557,敗
U+60A3,患
U+77E3,矣
U+77E3,矣
U+77E3,矣
U+77E3,矣
U+9818,領
U+9818,領
U+4E0B,下
U+53EF,可
U+65BC,於
U+7533,申
U+50B3,傳
U+50B3,傳
U+8207,與
U+6388,授
U+4E00,一
U+4E00,一
U+5F35,張
U+5F35,張
U+6BCF,每
U+904E,過
U+6708,月
U+9EDE,點
U+706B,火
U+7121,無
U+638C,掌
U+4E91,云
U+6728,木
U+50F9,價
U+50F9,價
U+7C73,米
U+4F4D,位
U+6545,故
U+6545,故
U+4ECD,仍
U+6CF0,泰
U+5247,則
U+5247,則
U+5247,則
U+5247,則
U+5247,則
U+5247,則
U+5247,則
U+8655,處
U+6562,敢
U+9054,達
U+9818,領
U+9818,領
U+9818,領
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+6B64,此
U+6B64,此
U+F967,不
U+F967,不
U+F967,不
U+F967,不
U+7576,當
U+7576,當
U+7576,當
U+7576,當
U+7576,當
U+7576,當
U+7576,當
U+7576,當
U+7686,皆
U+7686,皆
U+7686,皆
U+6E1B,減
U+6E1B,減
U+6E1B,減
U+524A,削
U+77E3,矣
U+4E8B,事
U+98EE,飮
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+6642,時
U+4E5F,也
U+4E5F,也
U+4E5F,也
U+4E5F,也
U+534A,半
U+534A,半
U+6216,或
U+4E09,三
U+4E09,三
U+4E09,三
U+5206,分
U+5206,分
U+5206,分
U+4E00,一
U+4E00,一
U+4F3C,似
U+4F3C,似
U+4E0A,上
U+4E0A,上
U+4E0A,上
U+7D66,給
U+5175,兵
U+5344,卄
U+65E5,日
U+7232,爲
U+7232,爲
U+7232,爲
U+7232,爲
U+7232,爲
U+620E,戎
U+5668,器
U+9EDE,點
U+8003,考
U+800C,而
U+800C,而
U+800C,而
U+800C,而
U+800C,而
U+524D,前
U+7F6E,置
U+8ECD,軍
U+8ECD,軍
U+8ECD,軍
U+58EB,士
U+58EB,士
U+51FA,出
U+51FA,出
U+51FA,出
U+51FA,出
U+51FA,出
U+8FD1,近
U+898F,規
U+4F7F,使
U+4F7F,使
U+5C07,將
U+4F55,何
U+4EE5,以
U+4EE5,以
U+7981,禁
U+76E1,盡
U+76F8,相
U+66FF,替
U+53EF,可
U+4F9D,依
U+5165,入
U+6578,數
U+8349,草
U+8A18,記
U+5F35,張
U+4F8D,侍
U+7F6A,罪
U+53F8,司
U+53F8,司
U+53F8,司
U+50D5,僕
U+50D5,僕
U+50D5,僕
U+757F,畿
U+4F2F,伯
U+F9FA,狀
U+5553,啓
U+5BE7,寧
U+9675,陵
U+9675,陵
U+9675,陵
U+98DF,食
U+7269,物
U+5F80,往
U+4F86,來
U+80FD,能
U+652F,支
U+652F,支
U+6301,持
U+8ACB,請
U+8B8A,變
U+901A,通
U+4E91,云
U+4E91,云
U+4E91,云
U+99AC,馬
U+8ABF,調
U+7528,用
U+5169,兩
U+5169,兩
U+4EA6,亦
U+96E3,難
U+627F,承
U+65E8,旨
U+82E5,若
U+767E,百
U+537D,卽
U+F90A,金
U+756A,番
U+5C71,山
U+5F79,役
U+8056,聖
U+8056,聖
U+8056,聖
U+4EFB,任
U+4EFB,任
U+4EFB,任
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+751F,生
U+8108,脈
U+8108,脈
U+8108,脈
U+8108,脈
U+8108,脈
U+6563,散
U+6CBB,治
U+6691,暑
U+71B1,熱
U+71B1,熱
U+71B1,熱
U+71B1,熱
U+71B1,熱
U+71B1,熱
U+71B1,熱
U+5247,則
U+5247,則
U+597D,好
U+800C,而
U+800C,而
U+800C,而
U+800C,而
U+800C,而
U+800C,而
U+800C,而
U+773C,眼
U+5019,候
U+5019,候
U+5019,候
U+56E0,因
U+813E,脾
U+813E,脾
U+80C3,胃
U+80C3,胃
U+6FD5,濕
U+6FD5,濕
U+6FD5,濕
U+4E94,五
U+5473,味
U+9580,門
U+51AC,冬
U+4F3C,似
U+4F3C,似
U+F967,不
U+5408,合
U+4EE5,以
U+6DF8,淸
U+7009,瀉
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+5291,劑
U+9032,進
U+9032,進
U+9032,進
U+9032,進
U+5FA1,御
U+7576,當
U+4E0A,上
U+4E0A,上
U+4E0A,上
U+8A3A,診
U+8A3A,診
U+8A3A,診
U+53EF,可
U+4E5F,也
U+4E5F,也
U+524D,前
U+524D,前
U+9000,退
U+9000,退
U+842C,萬
U+842C,萬
U+76F4,直
U+76F4,直
U+53C8,又
U+6642,時
U+56FA,固
U+84B8,蒸
U+5DE6,左
U+5DE6,左
U+4E09,三
U+4E09,三
U+90E8,部
U+90E8,部
U+6D6E,浮
U+6578,數
U+6578,數
U+53F3,右
U+53F3,右
U+908A,邊
U+4EA6,亦
U+4EA6,亦
U+77E3,矣
U+77E3,矣
U+77E3,矣
U+77E3,矣
U+77E3,矣
U+F99A,連
U+65E5,日
U+865B,虛
U+865B,虛
U+8EDF,軟
U+4E0D,不
U+8DB3,足
U+4E14,且
U+6709,有
U+7169,煩
U+6D2A,洪
U+6D2A,洪
U+5BF8,寸
U+5BF8,寸
U+95DC,關
U+8207,與
U+7570,異
U+7570,異
U+4F86,來
U+4FB5,侵
U+4E91,云
U+4ECA,今
U+5982,如
U+662F,是
U+8036,耶
U+7686,皆
U+5BE6,實
U+6C34,水
U+523A,刺
U+53AD,厭
U+4F55,何
U+85E5,藥
U+5247,則
U+5247,則
U+5247,則
U+5247,則
U+5247,則
U+5247,則
U+5247,則
U+5247,則
U+5247,則
U+4F3C,似
U+4F3C,似
U+F967,不
U+F967,不
U+F967,不
U+F967,不
U+F967,不
U+F967,不
U+F967,不
U+F967,不
U+7136,然
U+7136,然
U+7136,然
U+7121,無
U+7121,無
U+9060,遠
U+914D,配
U+914D,配
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+82E6,苦
U+6709,有
U+6709,有
U+6709,有
U+6709,有
U+6709,有
U+6709,有
U+6709,有
U+6709,有
U+9664,除
U+5175,兵
U+5229,利
U+540D,名
U+96D6,雖
U+96D6,雖
U+96D6,雖
U+5168,全
U+5168,全
U+5BB6,家
U+5BB6,家
U+65BC,於
U+65BC,於
U+65BC,於
U+6E20,渠
U+9084,還
U+4FBF,便
U+77E3,矣
U+77E3,矣
U+77E3,矣
U+77E3,矣
U+77E3,矣
U+77E3,矣
U+59CB,始
U+59CB,始
U+59CB,始
U+58FD,壽
U+58FD,壽
U+58FD,壽
U+4EE5,以
U+4EE5,以
U+4EE5,以
U+4EE5,以
U+4EE5,以
U+4EE5,以
U+4EE5,以
U+4EE5,以
U+4EE5,以
U+4EE5,以
U+4EE5,以
U+4EE5,以
U+79C1,私
U+79C1,私
U+5974,奴
U+5974,奴
U+5974,奴
U+4E16,世
U+76CA,益
U+76CA,益
U+76CA,益
U+76CA,益
U+4E8B,事
U+4E8B,事
U+4E8B,事
U+4E8B,事
U+4E8B,事
U+9032,進
U+9032,進
U+9032,進
U+9032,進
U+9032,進
U+9032,進
U+8B80,讀
U+8B80,讀
U+4E0A,上
U+4E0A,上
U+4E0A,上
U+4E0A,上
U+4E0A,上
U+4E0A,上
U+4E0A,上
U+4E0A,上
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+4ECD,仍
U+4ECD,仍
U+798F,福
U+5409,吉
U+7A4D,積
U+7A4D,積
U+7A4D,積
U+6B64,此
U+6B64,此
U+6B64,此
U+6B64,此
U+6B64,此
U+6B64,此
U+6B64,此
U+6B64,此
U+4EBA,人
U+65E3,旣
U+7ACA,竊
U+725B,牛
U+725B,牛
U+7F6A,罪
U+7F6A,罪
U+7F6A,罪
U+7F6A,罪
U+7F6A,罪
U+7F6A,罪
U+7F6A,罪
U+7F6A,罪
U+53C8,又
U+53C8,又
U+6F0F,漏
U+6F0F,漏
U+6F0F,漏
U+7C4D,籍
U+7C4D,籍
U+7C4D,籍
U+800C,而
U+800C,而
U+800C,而
U+800C,而
U+800C,而
U+5176,其
U+5176,其
U+5176,其
U+5176,其
U+5176,其
U+76DC,盜
U+554F,問
U+53EA,只
U+7232,爲
U+7232,爲
U+7232,爲
U+7232,爲
U+7232,爲
U+8036,耶
U+4EA6,亦
U+4EA6,亦
U+4E00,一
U+4E00,一
U+9AD4,體
U+9AD4,體
U+9AD4,體
U+8207,與
U+985E,類
U+4E4E,乎
U+653E,放
U+653E,放
U+653E,放
U+9001,送
U+9001,送
U+6C38,永
U+5C6C,屬
U+79E9,秩
U+52FF,勿
U+8AD6,論
U+8AD6,論
U+627F,承
U+627F,承
U+65E8,旨
U+65E8,旨
U+65E8,旨
U+65E8,旨
U+6240,所
U+66F8,書
U+66F8,書
U+66F8,書
U+672A,未
U+672A,未
U+672A,未
U+8005,者
U+8005,者
U+7559,留
U+7D0D,納
U+53EF,可
U+53EF,可
U+53EF,可
U+53EF,可
U+53EF,可
U+4E5F,也
U+5B78,學
U+758E,疎
U+758E,疎
U+547D,命
U+547D,命
U+793A,示
U+793A,示
U+8AF8,諸
U+8AF8,諸
U+8AF8,諸
U+81E3,臣
U+81E3,臣
U+81E3,臣
U+81E3,臣
U+81E3,臣
U+81E3,臣
U+81E3,臣
U+81E3,臣
U+81E3,臣
U+91D1,金
U+91D1,金
U+5EC9,廉
U+5EC9,廉
U+5EC9,廉
U+524D,前
U+4F7F,使
U+50B3,傳
U+654E,敎
U+654E,敎
U+654E,敎
U+7A31,稱
U+6C42,求
U+6C42,求
U+6C42,求
U+8A00,言
U+8A00,言
U+8A00,言
U+8A00,言
U+8A00,言
U+8A00,言
U+8A00,言
U+8A00,言
U+8A00,言
U+8A00,言
U+8A00,言
U+61C9,應
U+6295,投
U+5448,呈
U+758F,疏
U+758F,疏
U+758F,疏
U+758F,疏
U+7AE0,章
U+71DF,營
U+6551,救
U+6642,時
U+6642,時
U+F99F,烈
U+653B,攻
U+653B,攻
U+653B,攻
U+653B,攻
U+653B,攻
U+65A5,斥
U+65A5,斥
U+65A5,斥
U+5927,大
U+5927,大
U+5927,大
U+5927,大
U+5927,大
U+80CC,背
U+516C,公
U+8B77,護
U+9EE8,黨
U+7FD2,習
U+8AA0,誠
U+8AA0,誠
U+6975,極
U+60E1,惡
U+524A,削
U+53BB,去
U+4ED5,仕
U+7248,版
U+932B,錫
U+932B,錫
U+932B,錫
U+80C4,胄
U+80C4,胄
U+80C4,胄
U+4EE4,令
U+4EE4,令
U+4F55,何
U+4F55,何
U+4F55,何
U+5982,如
U+5978,奸
U+6BD2,毒
U+4E2D,中
U+4E2D,中
U+904E,過
U+4E88,予
U+8A9E,語
U+8A9E,語
U+8A9E,語
U+8A9E,語
U+4F8B,例
U+4ECA,今
U+756A,番
U+9069,適
U+8033,耳
U+56E0,因
U+6545,故
U+672C,本
U+4E8E,于
U+5F97,得
U+898B,見
U+5916,外
U+62B5,抵
U+8AB0,誰
U+54C9,哉
U+82E5,若
U+4F46,但
U+5B89,安
U+5B89,安
U+9670,陰
U+96AA,險
U+56FA,固
U+591A,多
U+5FC5,必
U+6614,昔
U+845B,葛
U+4EAE,亮
U+52C9,勉
U+50DA,僚
U+52E4,勤
U+95D5,闕
U+95D5,闕
U+5931,失
U+5931,失
U+529F,功
U+662F,是
U+662F,是
U+4ED6,他
U+5C71,山
U+77F3,石
U+7389,玉
U+975E,非
U+975E,非
U+5BB3,害
U+7576,當
U+7576,當
U+4E0B,下
U+96DC,雜
U+7ADD,竝
U+60DF,惟
U+5BE9,審
U+5BDF,察
U+53D6,取
U+820D,舍
U+5047,假
U+6CE8,注
U+66F8,書
U+67F3,柳
U+672A,未
U+76E1,盡
U+4E8B,事
U+8B8A,變
U+4EFB,任
U+5F0F,式
U+6687,暇
U+5B9A,定
U+5B9A,定
U+5C6C,屬
U+79E9,秩
U+79E9,秩
U+79E9,秩
U+9032,進
U+9032,進
U+9032,進
U+9032,進
U+9032,進
U+9032,進
U+9032,進
U+932B,錫
U+932B,錫
U+932B,錫
U+80C4,胄
U+80C4,胄
U+80C4,胄
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+58EC,壬
U+5B50,子
U+5B50,子
U+5E74,年
U+5E74,年
U+5E74,年
U+5E74,年
U+4EA6,亦
U+4EA6,亦
U+4EA6,亦
U+5165,入
U+64E7,擧
U+64E7,擧
U+64E7,擧
U+64E7,擧
U+8AD6,論
U+8AD6,論
U+8AD6,論
U+4E2D,中
U+4ECA,今
U+756A,番
U+5247,則
U+5247,則
U+5247,則
U+5247,則
U+5247,則
U+5247,則
U+5247,則
U+5247,則
U+5247,則
U+5247,則
U+5247,則
U+5247,則
U+4F55,何
U+4F55,何
U+4F55,何
U+4F55,何
U+4EE5,以
U+4EE5,以
U+4EE5,以
U+4EE5,以
U+4EE5,以
U+4EE5,以
U+4EE5,以
U+4EE5,以
U+4EE5,以
U+4EE5,以
U+4EE5,以
U+4EE5,以
U+7232,爲
U+7232,爲
U+7232,爲
U+7232,爲
U+7232,爲
U+7232,爲
U+7232,爲
U+7232,爲
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+7A4D,積
U+7A4D,積
U+7A4D,積
U+7A4D,積
U+7A4D,積
U+7A4D,積
U+7A4D,積
U+6B64,此
U+6B64,此
U+6B64,此
U+6B64,此
U+6B64,此
U+6B64,此
U+6B64,此
U+6B64,此
U+6B64,此
U+7686,皆
U+8CCA,賊
U+4EBA,人
U+4EBA,人
U+4EBA,人
U+59BB,妻
U+4E5F,也
U+4E5F,也
U+4E5F,也
U+4E5F,也
U+4E5F,也
U+4E5F,也
U+4E5F,也
U+4E5F,也
U+F967,不
U+F967,不
U+7576,當
U+7576,當
U+7576,當
U+7576,當
U+7576,當
U+82E5,若
U+653E,放
U+653E,放
U+653E,放
U+653E,放
U+653E,放
U+653E,放
U+653E,放
U+91CB,釋
U+514D,免
U+8CE4,賤
U+77E3,矣
U+77E3,矣
U+77E3,矣
U+77E3,矣
U+77E3,矣
U+77E3,矣
U+4E0A,上
U+4E0A,上
U+4E0A,上
U+4E0A,上
U+4E0A,上
U+4E0A,上
U+52FF,勿
U+53EF,可
U+53EF,可
U+59CB,始
U+59CB,始
U+59CB,始
U+59CB,始
U+59CB,始
U+59CB,始
U+59CB,始
U+59CB,始
U+58FD,壽
U+58FD,壽
U+58FD,壽
U+58FD,壽
U+58FD,壽
U+58FD,壽
U+58FD,壽
U+58FD,壽
U+5E73,平
U+5B89,安
U+9053,道
U+9053,道
U+5F92,徒
U+5F92,徒
U+524D,前
U+524D,前
U+5225,別
U+5C07,將
U+5C07,將
U+F90A,金
U+4EC1,仁
U+7537,男
U+4E8B,事
U+4E8B,事
U+4E8B,事
U+4E8B,事
U+4E8B,事
U+4E8B,事
U+4E8B,事
U+4E8B,事
U+4E8B,事
U+4E8B,事
U+4E8B,事
U+4E8B,事
U+8B80,讀
U+8B80,讀
U+8B80,讀
U+8B80,讀
U+8B80,讀
U+5B88,守
U+4EE4,令
U+4EE4,令
U+865B,虛
U+9304,錄
U+7D2F,累
U+5343,千
U+5343,千
U+77F3,石
U+8005,者
U+8005,者
U+5DF2,已
U+9001,送
U+9001,送
U+9001,送
U+9001,送
U+9001,送
U+5145,充
U+5145,充
U+5145,充
U+8ECD,軍
U+8ECD,軍
U+8ECD,軍
U+914D,配
U+914D,配
U+745E,瑞
U+745E,瑞
U+745E,瑞
U+745E,瑞
U+8208,興
U+8208,興
U+8208,興
U+8208,興
U+9591,閑
U+826F,良
U+5B8B,宋
U+5B8B,宋
U+592A,太
U+592A,太
U+767D,白
U+767D,白
U+8036,耶
U+8036,耶
U+8D99,趙
U+8D99,趙
U+8D99,趙
U+5927,大
U+5927,大
U+5927,大
U+5927,大
U+5927,大
U+5927,大
U+7ACB,立
U+7ACB,立
U+7ACB,立
U+7ACB,立
U+6349,捉
U+6349,捉
U+6642,時
U+6642,時
U+6642,時
U+4F7F,使
U+4F7F,使
U+89AA,親
U+5F80,往
U+4ED6,他
U+4EE3,代
U+8CA2,貢
U+751F,生
U+751F,生
U+79C1,私
U+5974,奴
U+674E,李
U+674E,李
U+7FA9,義
U+5929,天
U+7B49,等
U+7B49,等
U+5E9C,府
U+5B87,宇
U+5B87,宇
U+5B87,宇
U+67F1,柱
U+67F1,柱
U+67F1,柱
U+898B,見
U+898B,見
U+6BBA,殺
U+6BBA,殺
U+6BBA,殺
U+65BC,於
U+4E16,世
U+9593,間
U+8C48,豈
U+6709,有
U+6709,有
U+5982,如
U+5982,如
U+5982,如
U+8B8A,變
U+54C9,哉
U+8F29,輩
U+966A,陪
U+96A8,隨
U+7121,無
U+6355,捕
U+610F,意
U+4E43,乃
U+547D,命
U+7F6A,罪
U+7F6A,罪
U+800C,而
U+800C,而
U+800C,而
U+5BE6,實
U+5C11,少
U+5C11,少
U+5152,兒
U+7AE5,童
U+731D,猝
U+9047,遇
U+5176,其
U+5176,其
U+5176,其
U+5176,其
U+5176,其
U+5176,其
U+5B98,官
U+54E1,員
U+88AB,被
U+9A5A,驚
U+602A,怪
U+7F54,罔
U+63AA,措
U+81F4,致
U+8A00,言
U+7531,由
U+6545,故
U+6E1B,減
U+6E1B,減
U+6B7B,死
U+5175,兵
U+6CD5,法
U+6CD5,法
U+5E25,帥
U+968A,隊
U+76E1,盡
U+76E1,盡
U+65AC,斬
U+975E,非
U+61F2,懲
U+61F2,懲
U+5F8C,後
U+751A,甚
U+91CD,重
U+91CD,重
U+5728,在
U+6212,戒
U+4F3C,似
U+4ECD,仍
U+4ECD,仍
U+7F6E,置
U+5211,刑
U+540F,吏
U+912D,鄭
U+627F,承
U+9054,達
U+9054,達
U+8207,與
U+7570,異
U+62B5,抵
U+51E1,凡
U+4FC2,係
U+662F,是
U+662F,是
U+662F,是
U+904E,過
U+6734,朴
U+9CF3,鳳
U+9038,逸
U+79D1,科
U+540C,同
U+540C,同
U+7528,用
U+60C5,情
U+5553,啓
U+8FAD,辭
U+5FC5,必
U+5224,判
U+4ED8,付
U+F9E1,李
U+518D,再
U+548C,和
U+5168,全
U+5BB6,家
U+6D41,流
U+4E09,三
U+91CC,里
U+516C,公
U+6728,木
U+4E00,一
U+8CB8,貸
U+51FA,出
U+81F3,至
U+6BB5,段
U+95DC,關
U+5F7C,彼
U+5F0A,弊
U+675C,杜
U+96D6,雖
U+7136,然
U+81EA,自
U+5E38,常
U+5E38,常
U+9818,領
U+9818,領
U+9818,領
U+9818,領
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+66F0,曰
U+8ECD,軍
U+4E8B,事
U+4E8B,事
U+751A,甚
U+60B6,悶
U+5F13,弓
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+4E4B,之
U+5C07,將
U+7834,破
U+8005,者
U+8005,者
U+7576,當
U+7576,當
U+7576,當
U+7576,當
U+7576,當
U+7528,用
U+7B52,筒
U+7B87,箇
U+4E91,云
U+6B64,此
U+6B64,此
U+6B64,此
U+6B66,武
U+58EB,士
U+58EB,士
U+58EB,士
U+F967,不
U+F967,不
U+F967,不
U+53EF,可
U+8A00,言
U+4E5F,也
U+4E5F,也
U+4E5F,也
U+4E5F,也
U+5433,吳
U+5931,失
U+5176,其
U+5176,其
U+5176,其
U+5176,其
U+5176,其
U+5176,其
U+5176,其
U+672C,本
U+610F,意
U+6C5F,江
U+83EF,華
U+7C73,米
U+4E00,一
U+4E00,一
U+4E00,一
U+534A,半
U+534A,半
U+4F7F,使
U+4F7F,使
U+4F7F,使
U+4F7F,使
U+8CA2,貢
U+4E3B,主
U+4EBA,人
U+4EBA,人
U+5F80,往
U+8655,處
U+8655,處
U+53F3,右
U+6C34,水
U+6C34,水
U+7AD9,站
